encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,1,0,0,0,0,0,0,1,0,2.81778,1
0,1,1,0,0,0,0,1,0,0,0,2.540767,1
0,1,0,1,0,0,0,1,0,0,0,2.544467,1
0,1,0,0,1,0,0,0,0,0,0,2.1185,1
0,1,0,0,1,0,0,0,1,0,0,1.555567,1
0,1,0,0,0,1,0,0,0,0,0,2.81778,1
0,0,0,1,0,0,0,1,1,1,0,2.1185,1
0,1,0,0,0,1,0,0,1,1,0,1.555567,1
1,0,0,0,1,0,0,1,1,0,0,1.555567,1
0,0,1,0,0,0,0,0,1,0,0,1.555567,1
0,0,0,0,1,0,0,0,0,1,0,1.7333,1
1,1,0,1,0,0,0,0,0,0,0,2.466667,1
0,0,0,0,0,1,0,0,0,0,0,2.200033,1
0,1,0,1,0,0,0,1,1,1,0,2.200033,1
