iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,90,2.155544,1
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,90,2.288878,1
0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,10,2.269841,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,10,1.457798,0
0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,2.124464,1
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.525911,0
0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.933311,1
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,10,1.515589,0
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,10,1.177744,0
1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,10,1.133322,0
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,0.977733,0
0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,10,1.377778,0
1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,90,1.000044,0
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,10,2.100019,1
0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.000044,0
0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,10,1.000044,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,2.072208,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.511139,0
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.183319,1
0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,10,1.222267,0
0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,90,1.977756,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.977756,1
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,90,1.466678,0
0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,90,1.466678,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.733289,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.899961,1
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,90,1.899961,1
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.899961,1
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.733289,1
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.733289,1
0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,90,1.7333,1
0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,10,1.933311,1
0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,10,1.933311,1
0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,10,1.933311,1
