NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.876186,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.39778,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,1.962967,1
1,1,1,0,0,0,0,0,1,0,0,1,0,22,8,0,1.95555,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,1.4333,1
1,1,1,0,1,1,0,0,0,1,0,1,0,22,320,0,1.4333,1
1,1,1,0,0,0,1,0,0,1,0,1,0,44,8,1,1.4333,1
1,0,1,0,1,1,0,0,0,1,0,1,1,22,8,0,1.4333,1
0,0,1,1,0,0,1,0,0,0,0,0,0,22,320,0,1.4333,1
1,0,1,0,1,1,0,0,0,1,0,1,1,44,160,0,1.4333,1
0,1,1,0,1,0,0,0,0,0,0,1,0,8,8,1,1.7278,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.616667,1
0,0,0,1,0,0,0,1,0,0,0,0,0,8,160,0,1.7278,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,160,0,2.3111,1
1,1,1,0,0,1,1,0,0,1,0,1,0,8,320,0,2.3111,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,160,0,2.3111,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.3111,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.3111,1
1,0,1,0,0,1,1,0,0,1,0,1,1,8,8,0,2.0722,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,2,2.0722,1
