auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,1,0,0,0,0,1,0,0,0,0,1.0667,0
1,0,0,0,0,0,0,1,0,1,0,0,2.037067,1
0,0,0,0,0,0,0,0,0,0,0,1,1.0667,0
1,0,0,0,0,0,0,0,0,0,0,0,1.0667,0
0,0,0,0,0,0,0,0,0,1,0,0,1.0667,0
0,0,0,0,0,0,1,0,0,0,0,0,2.222233,1
1,0,0,0,0,0,1,0,0,0,0,1,1.0667,0
0,0,0,0,0,1,0,0,0,0,1,0,1.9111,1
1,0,0,0,1,0,0,0,0,0,1,0,1.4444,0
0,0,1,1,0,1,0,0,0,0,1,0,1.4444,0
0,0,0,0,0,0,1,0,0,0,1,0,1.7333,1
0,0,0,0,0,0,1,0,0,1,1,0,2.281467,1
0,0,1,0,0,0,0,0,0,0,1,0,1.4444,0
0,0,0,0,0,0,0,0,0,1,1,0,1.4444,0
0,0,0,0,0,0,1,1,0,0,1,0,1.4444,0
0,0,0,0,0,0,0,1,0,1,1,0,1.4444,0
0,0,0,0,1,0,0,0,0,0,1,0,1.4444,0
0,0,0,0,0,0,1,0,0,1,0,0,2.0,1
0,0,0,0,0,0,1,0,0,0,0,1,1.4222,0
0,0,0,0,0,0,0,1,0,0,0,0,2.0,1
0,0,1,0,0,0,1,0,0,0,0,0,1.4222,0
0,0,0,0,0,0,1,0,0,1,1,1,2.0,1
1,0,0,0,0,0,1,0,0,1,0,0,2.0,1
0,0,1,0,0,0,0,0,0,0,0,0,2.0,1
1,1,1,1,1,1,0,1,0,1,0,0,1.5778,1
0,1,1,1,0,1,1,0,0,0,0,0,1.5778,1
1,1,1,1,1,1,0,1,0,1,0,1,1.5778,1
1,1,0,1,0,1,0,0,0,0,1,0,1.5778,1
0,1,0,0,0,1,0,0,0,0,1,0,1.5778,0
1,0,1,1,1,1,0,1,0,1,0,0,1.5778,1
1,0,0,0,0,1,0,0,0,0,0,0,1.5778,1
1,0,0,0,0,1,0,0,0,0,1,0,1.5778,1
0,0,0,0,0,1,0,0,0,1,1,1,1.5778,1
0,0,0,0,1,0,1,0,0,0,0,0,1.7778,1
0,0,0,0,0,0,0,1,0,1,0,0,1.7778,1
