NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,2,1.6
0,1,0,0,0,0,1,0,0,1,0,0,0,8,8,0,2.07
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,2.71
0,0,0,1,0,0,0,1,0,1,0,1,0,22,8,0,3.05
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,1,3.83
0,0,1,1,0,0,0,1,0,1,0,1,0,22,8,1,4.66
1,1,1,0,0,0,0,0,1,1,0,1,0,48,8,2,6.16
0,0,0,1,0,0,0,0,0,1,1,1,0,44,160,0,6.43
1,1,1,0,0,0,0,0,1,1,0,1,0,44,8,0,7.74
1,0,1,0,1,1,0,0,0,0,0,1,1,48,320,0,8.62
1,0,1,0,0,0,0,1,0,1,0,1,1,44,8,1,8.99
1,0,1,0,0,0,0,1,0,1,0,1,1,48,8,1,9.4
0,0,0,1,1,0,0,0,0,1,0,0,0,48,8,0,10.35
0,0,1,0,0,0,0,0,1,0,0,1,1,44,8,1,10.49
1,0,1,1,1,1,0,0,1,1,0,0,1,22,8,0,12.551080068092562
1,0,0,0,1,0,1,0,1,0,1,1,1,8,8,0,12.551194268677609
0,0,0,1,0,0,0,0,0,1,0,0,0,8,8,2,12.551283216694364
1,0,1,0,1,0,0,0,0,0,1,1,1,8,320,0,12.551347413840254
1,1,1,0,0,0,0,0,1,1,0,0,0,8,8,2,12.551429958081227
1,1,1,1,1,0,0,1,0,1,0,0,0,22,8,0,12.551439916298865
