OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,2.31112,1
0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,2.31112,1
0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,2.24444,1
0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,1.65555,1
1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1.1778,0
0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1.6148,1
0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1.1778,0
1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,2.24444,1
1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,2.118533,1
1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1.1778,0
1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,2.14445,1
1,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1.5556,1
1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,2.22225,1
0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,2.14445,1
1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1.5556,1
1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1.5556,1
1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,2.0111,1
1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,0,1.3333,0
0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1.3333,0
1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1.9333,1
1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1.9333,1
1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,1.9333,1
1,1,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1.9333,1
0,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1.8889,1
1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1.8889,1
