encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.4,1
1,1,0,0,1,0,0,0,0,1,0,1.933333,1
0,0,0,0,0,1,0,0,0,1,0,2.0,1
0,0,0,1,0,0,0,1,1,0,0,1.2,1
0,0,0,1,0,0,0,1,1,1,0,1.2,1
0,0,0,0,1,0,0,1,0,0,1,2.542857,1
0,1,0,0,1,0,0,1,1,0,1,1.533333,1
0,0,0,0,1,0,0,0,0,0,1,2.08,1
0,0,0,0,1,0,0,0,1,0,0,1.9,1
0,1,0,0,1,0,0,0,0,0,1,1.2,1
0,1,0,0,1,0,0,0,0,0,0,2.0,1
0,0,0,0,0,1,0,0,1,0,0,2.066667,1
0,0,0,0,0,0,1,0,1,0,0,2.066667,1
1,0,1,0,0,0,0,0,0,1,0,1.7,1
0,1,0,0,1,0,0,0,1,0,1,1.7,1
0,0,0,0,1,0,0,0,0,0,0,1.6,1
1,1,0,0,1,0,0,0,0,0,1,1.6,1
0,0,0,0,1,0,0,1,1,0,1,1.6,1
0,1,0,1,0,0,0,1,1,1,0,1.4,1
0,0,0,0,1,0,0,0,0,1,0,1.4,1
