NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,1,0,0,1,0,0,0,1,1,1,1,8,8,0,2.844471,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,160,0,1.8889,1
0,1,1,0,0,1,0,0,1,0,0,0,0,22,160,0,1.8889,1
1,0,0,0,1,0,0,0,0,0,0,0,1,22,8,1,1.3889,0
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,1.3889,1
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,0,1.3889,1
1,0,0,1,0,0,0,0,1,1,0,0,0,44,8,0,1.3889,1
0,0,0,0,0,1,0,0,0,1,1,1,1,22,320,0,1.3889,1
0,1,1,0,0,0,0,1,0,0,0,0,0,22,160,0,1.3889,1
1,1,1,0,0,0,0,1,0,0,0,1,0,44,8,0,1.3889,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,1,2.587067,1
1,0,1,0,1,1,0,0,0,1,0,1,1,8,8,0,2.587067,1
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,1,1.6389,1
1,0,1,1,0,1,0,0,1,1,0,1,0,8,160,0,2.07225,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,1,2.31115,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,2,2.31115,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,1.7556,1
0,0,0,0,0,0,0,0,0,0,1,1,1,8,8,0,2.31115,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.31115,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,1,2.1167,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,0,2.1167,1
