OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2.168257,1
1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0.9556,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.361914,1
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.9556,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.9556,0
0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.9556,0
0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0.9556,0
0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,0.9556,0
1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0.9556,1
1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0.9556,0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.1333,1
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.155567,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1.55555,1
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.76665,1
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.1333,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.1333,1
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.3778,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1.9667,1
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.3778,1
1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.9667,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.9667,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.1778,1
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1.6,1
0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1.9778,1
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1.9778,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6,1
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.7556,1
