NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,1,1,0,0,0,0,0,1,0,8,8,0,2.8889,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.511117,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,1.2889,1
1,0,0,1,0,0,0,1,0,0,0,1,0,22,8,0,1.2889,0
1,0,1,1,1,1,0,0,0,0,0,1,0,22,8,0,1.2889,1
1,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,1.2889,1
1,0,0,1,0,0,0,1,0,0,0,1,0,44,8,0,1.2889,1
0,1,0,0,1,0,0,0,0,1,0,0,0,22,8,0,1.2889,1
1,1,0,0,0,1,0,0,0,1,1,1,0,48,320,0,1.2889,1
0,0,0,1,0,0,0,0,1,0,0,0,0,22,8,0,1.2889,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.6889,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,160,0,2.6889,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,320,0,2.4963,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,160,0,2.325933,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,160,0,2.25555,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,1.5333,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,1,2.4741,1
1,1,1,0,1,1,0,0,0,1,0,1,0,8,8,0,2.4741,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.22225,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,1.9778,1
1,0,0,1,0,0,0,1,0,0,0,1,0,8,8,0,1.9778,1
