encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,1,0,0,0,0,0,0,2.201783,1
0,0,0,0,1,0,0,0,0,1,0,2.641208,1
0,1,0,0,1,0,0,1,1,1,1,2.047727,1
0,0,0,0,1,0,0,0,1,0,1,2.30841,1
0,1,0,0,1,0,0,0,0,0,1,1.310464,1
0,1,0,0,1,0,0,1,1,0,1,2.349339,1
0,0,0,0,1,0,0,1,0,0,1,2.025142,1
0,1,0,0,1,0,0,0,0,0,0,1.774247,1
0,0,0,0,1,0,0,0,0,0,0,1.824276,1
1,1,0,0,1,0,0,0,1,0,1,1.048518,1
1,0,0,0,1,0,0,0,1,0,1,1.65334,1
1,0,0,0,1,0,0,0,1,0,0,2.09327,1
0,0,0,0,1,0,0,0,0,0,1,1.757609,1
0,0,0,0,1,0,0,0,1,0,0,1.030336,1
1,1,0,0,1,0,0,0,0,0,1,1.863318,1
0,1,0,0,1,0,0,0,1,0,1,2.187885,1
1,1,0,0,1,0,0,0,0,1,0,2.08217,1
0,0,0,0,1,0,0,0,0,1,1,1.123255,1
1,1,0,0,0,1,0,0,0,0,0,2.041436,1
