NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.6,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,2.65,1
1,0,1,1,0,1,1,0,0,1,0,1,0,22,8,0,1.533333,1
1,0,1,1,0,0,1,0,0,0,0,1,0,22,8,0,1.0,1
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,1.0,1
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,1.0,1
0,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,1.0,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,1.0,1
0,0,0,1,0,0,0,0,0,0,1,0,0,44,320,0,1.0,1
0,1,0,0,0,0,0,0,0,1,1,0,0,44,320,0,1.0,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.4,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,1,2.4,1
0,0,1,1,0,0,1,0,0,1,0,1,0,8,8,0,2.133333,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.266667,1
1,0,0,1,0,0,0,0,1,0,0,1,0,8,8,1,2.133333,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,0,1.9,1
1,0,1,1,0,0,1,0,0,0,0,1,0,8,8,1,1.4,1
0,0,0,1,0,0,1,0,0,1,0,1,0,8,8,1,1.4,1
1,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,1.4,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,1.4,1
