NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,0,2.87554,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,1,2.87554,1
0,0,0,0,0,0,0,0,1,1,0,1,1,8,8,0,2.888875,1
1,0,1,0,0,1,1,0,0,1,0,0,1,8,8,0,2.244433,1
1,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,1.577767,1
0,1,1,0,0,0,0,0,1,1,0,0,0,22,8,1,1.577767,1
1,1,1,0,0,0,0,0,1,1,0,1,0,22,8,2,1.577767,1
0,0,1,1,1,0,0,0,0,0,0,0,0,22,320,0,1.577767,1
1,1,0,0,0,0,0,1,0,0,0,1,0,44,8,1,1.577767,1
0,0,0,0,0,0,0,1,0,1,0,0,1,48,160,0,1.577767,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,0,2.533317,1
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,2.533317,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,0,2.155533,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.155533,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,1,2.155533,1
