encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.511112,1
0,0,0,0,0,1,0,0,0,0,0,2.172208,1
0,1,0,0,0,1,0,0,0,0,0,2.368506,1
0,0,0,0,1,0,0,0,0,1,0,2.468877,1
0,1,0,0,1,0,0,1,1,1,1,1.431087,1
0,0,0,0,1,0,0,0,1,0,1,2.097753,1
0,0,0,0,0,1,0,1,0,0,0,1.961097,1
0,0,1,0,0,0,0,0,1,0,0,1.111122,0
0,0,1,0,0,0,0,0,0,0,0,1.111122,0
1,1,1,0,0,0,0,0,1,0,0,1.111122,0
1,0,0,0,1,0,0,0,1,0,1,2.609521,1
0,1,0,0,0,0,1,0,0,1,0,1.970378,1
0,1,0,0,1,0,0,0,1,0,1,2.355536,1
1,1,0,0,0,1,0,0,0,0,0,2.395556,1
0,0,0,0,1,0,0,0,0,0,1,1.511067,1
1,1,0,0,0,1,0,1,0,0,0,1.644478,1
0,1,0,0,1,0,0,0,0,0,0,1.933361,1
0,0,0,0,0,1,0,0,1,0,0,1.8778,1
1,0,0,0,1,0,0,0,1,0,0,1.644478,1
1,1,0,0,1,0,0,0,0,1,0,1.7778,1
0,0,0,0,1,0,0,0,0,1,1,1.7778,1
0,0,0,0,0,1,0,0,1,1,0,2.022222,1
0,1,0,0,1,0,0,0,0,0,1,1.7778,1
