iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.06,1
1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,90,1.6111,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,1.46665,0
1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,90,0.8444,0
0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,90,0.8444,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,90,0.8444,0
1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,10,1.3222,0
0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,90,0.8444,0
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,10,0.8444,0
0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,90,0.8444,0
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,90,2.114817,1
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.522225,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,2.309514,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.7,1
0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.04444,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,90,1.0111,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.222217,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,0.9111,0
0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,90,0.9111,0
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.4111,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.322214,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.1889,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,2.14,1
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,1.922225,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.93112,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,90,1.2,0
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.4111,0
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.038875,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.9222,1
0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,10,1.4778,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.8333,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.6222,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,90,1.8333,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.7444,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.7444,1
