auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,1,1,1,1,0,1,0,0,1,1,0,1.851833,1
0,0,0,0,1,0,0,0,1,0,1,0,1.2333,0
0,1,1,1,1,0,1,1,1,1,1,0,1.2333,0
0,1,1,1,1,0,0,0,1,1,1,0,1.2333,0
0,0,1,1,1,1,0,1,1,1,1,0,1.2333,0
0,1,0,1,0,1,1,0,1,1,1,0,1.2333,0
0,1,1,1,1,1,1,1,1,0,0,0,1.2333,0
0,1,1,1,1,1,0,1,1,1,1,1,1.2333,0
0,1,0,1,1,1,1,0,1,1,1,0,1.2333,0
0,0,0,0,1,0,0,0,0,0,0,1,2.0111,1
1,1,1,1,1,0,1,0,0,0,0,0,1.6611,1
1,1,1,1,1,0,0,0,0,1,1,1,2.1389,1
1,1,1,1,1,0,0,0,0,0,0,1,2.1389,1
1,0,1,0,1,0,0,0,0,0,0,1,2.1389,1
0,1,1,1,1,0,1,0,0,0,0,0,1.6611,1
0,1,0,0,1,0,0,1,0,1,0,1,1.6611,1
0,1,0,0,1,0,0,0,0,0,0,0,1.6611,1
0,1,0,0,1,0,0,0,0,0,0,1,1.6611,1
1,0,1,1,1,1,0,0,0,1,0,1,1.8667,1
1,0,0,0,1,0,0,0,0,0,0,1,2.13335,1
1,0,0,0,1,0,1,0,0,1,1,0,1.8667,1
1,1,1,1,1,0,1,0,0,1,1,0,1.8667,1
1,0,0,0,0,0,0,0,0,0,0,1,2.13335,1
1,0,1,0,1,0,0,0,0,0,0,0,2.13335,1
1,1,1,1,1,0,0,0,0,0,0,0,1.8667,1
0,0,0,0,0,0,0,0,0,0,0,1,1.65,1
0,0,0,0,0,0,0,1,0,0,0,0,1.65,0
0,0,0,0,0,0,0,0,0,0,0,0,1.65,1
0,0,1,0,0,0,0,0,0,0,0,0,1.65,1
1,0,1,0,0,0,0,0,0,0,0,0,1.65,0
