encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,1,0,1,2.568254,1
0,0,0,0,1,0,0,0,1,0,1,1.063514,0
0,0,0,0,1,0,0,1,0,0,1,2.252895,1
0,0,0,0,0,1,0,0,0,0,0,2.580598,1
1,1,0,0,1,0,0,0,0,1,0,1.575676,1
0,0,1,0,0,0,0,1,1,1,0,1.575676,1
0,0,0,0,1,0,0,0,1,0,0,2.052389,1
1,1,0,0,1,0,0,0,1,0,1,1.425386,1
0,0,0,0,1,0,0,0,0,0,1,1.54601,1
0,0,0,0,1,0,0,0,0,0,0,1.54601,1
0,1,0,1,0,0,0,1,0,0,0,2.139671,1
0,0,0,0,1,0,0,0,0,1,0,2.278089,1
0,1,0,0,1,0,0,1,1,0,1,2.102638,1
1,1,0,0,1,0,0,0,0,0,0,2.293654,1
1,1,0,0,1,0,0,0,0,0,1,1.403186,1
1,0,0,0,1,0,0,0,1,0,1,2.139705,1
0,0,0,0,0,1,0,0,1,1,0,1.974614,1
1,0,0,0,1,0,0,0,1,0,0,1.612743,1
0,1,0,0,0,1,0,0,0,0,0,2.007964,1
1,1,0,0,0,1,0,0,0,0,0,1.8,1
0,0,0,0,0,1,0,0,1,0,0,1.8,1
