NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,1,0,1,0,0,0,1,0,22,320,0,4.59
1,0,1,0,0,1,0,1,0,0,0,1,1,22,160,0,6.49
0,1,0,0,0,0,0,1,0,1,0,0,0,22,8,1,4.96
1,0,1,1,0,1,0,0,0,1,1,1,0,44,320,0,6.5
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,1.61
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,0,3.24
0,0,0,0,0,0,0,0,0,0,1,0,1,22,8,1,4.13
0,1,0,0,0,0,0,1,0,0,0,1,0,22,160,0,4.86
1,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,3.69
1,0,0,0,1,1,0,0,0,1,0,1,1,44,160,0,10.84
0,0,0,0,1,0,0,0,0,1,0,1,1,44,8,1,9.96
1,0,1,1,0,1,0,0,0,1,1,1,0,22,320,0,4.73
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,5.02
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,1.19
1,0,1,1,0,1,0,0,0,1,1,1,0,48,320,0,7.97
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,1.94
0,1,0,0,0,0,1,0,0,1,0,1,0,48,8,0,3.47
1,0,1,1,0,1,0,0,0,1,1,1,0,8,320,0,2.31
0,1,1,1,0,1,1,1,0,0,0,0,0,48,8,1,30.752884380370155
0,1,1,1,0,1,1,0,1,0,0,0,0,48,8,2,30.754793664984703
1,1,1,0,1,0,1,0,1,0,0,1,1,22,320,0,30.75254959655564
0,1,1,0,0,1,1,0,1,1,1,1,1,48,160,1,30.755962945629918
0,1,1,0,0,1,0,0,0,1,0,1,0,22,8,1,30.753344384454252
0,0,1,0,1,1,1,1,1,0,1,1,1,48,160,1,30.75282117580027
0,0,1,0,0,0,0,0,0,0,0,0,1,8,8,1,30.75785551521564
1,1,1,1,0,0,1,0,0,0,1,0,0,44,160,0,30.75602173118325
0,1,0,1,0,0,0,1,0,1,0,0,0,8,320,2,30.754736525540267
1,1,1,1,1,0,1,0,1,1,0,0,0,44,160,2,30.75776149389737
0,1,1,0,1,1,0,0,0,0,1,0,0,48,160,2,30.756496663553325
1,1,1,0,0,0,0,1,0,1,0,0,1,22,320,1,30.756945101065934
