NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,2,2.911133,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,2.698429,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.900025,1
1,0,1,1,0,0,0,0,0,1,1,1,0,8,8,0,2.911133,1
1,0,0,1,0,0,0,0,1,0,0,1,0,22,8,1,1.2222,1
1,0,1,1,0,1,1,0,0,0,0,1,0,44,320,0,1.2222,1
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,1,1.2222,1
1,0,1,1,0,1,1,0,0,1,0,1,0,44,320,0,1.2222,1
1,0,1,0,0,1,0,1,0,1,0,1,1,22,160,0,1.2222,1
0,1,0,0,0,0,0,1,0,0,0,1,0,22,8,1,1.2222,1
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,2,1.5556,1
0,0,0,1,0,0,0,0,1,0,0,0,0,8,8,0,1.5556,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,2.511133,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,2.511133,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.3778,1
1,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,1.9556,1
