NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,1,2.27774,1
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,2.27774,1
0,0,1,1,0,0,0,1,0,0,0,0,0,8,8,0,2.837,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,320,0,1.2333,0
1,0,1,0,0,1,0,0,1,0,0,1,1,8,160,0,1.2333,1
1,0,0,1,0,0,1,0,0,0,0,0,0,22,8,0,1.2333,1
0,0,1,0,1,1,0,0,0,1,0,1,1,8,320,0,1.2333,1
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,1,1.2333,1
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,2,1.2333,1
0,1,0,0,1,0,0,0,0,0,0,0,0,22,8,1,1.2333,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,0,2.587,1
0,1,0,0,0,0,1,0,0,1,0,0,0,8,8,0,2.587,1
0,1,0,0,0,1,1,0,0,0,0,1,0,22,160,0,1.4833,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,8,0,1.4833,1
0,1,0,0,1,1,0,0,0,1,0,1,0,8,8,0,2.587,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,2,1.8444,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,2.1833,1
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,2.1833,1
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,2,2.1833,1
0,1,1,0,0,0,0,0,1,1,0,1,0,8,8,1,2.1833,1
0,1,0,0,1,0,0,0,0,0,0,0,0,8,8,2,2.1833,1
