iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,1,0,1,1,0,0,0,0,0,1,1,1,0,1,90,0.559618,0
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,90,1.639402,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,90,0.845103,0
0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.757911,1
0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,90,0.559618,0
0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,90,0.819186,0
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,1.545667,1
0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,90,0.559618,0
1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.024945,0
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.642943,1
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,2.08514,1
0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.054545,0
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,0.806027,0
0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,90,2.11054,1
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,90,1.835694,1
1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.030336,0
1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,90,1.030336,0
0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,90,2.104197,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.823827,1
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,0.987845,0
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,90,1.828287,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.846961,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.761627,1
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,90,1.668676,1
0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,10,1.395982,0
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,90,2.038055,1
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,1.169664,0
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,90,1.431341,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.431341,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.739394,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,90,1.731994,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,90,1.509091,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,1.402009,1
0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,90,1.402009,0
0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.402009,0
