encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,0,1,0,0,1,0,2.282828,1
1,0,0,0,0,0,1,1,0,0,0,2.0,1
0,0,0,0,1,0,0,0,0,1,0,2.121212,1
0,1,0,0,1,0,0,1,1,0,1,2.314815,1
0,1,1,0,0,0,0,1,0,0,0,2.185185,1
0,1,0,1,0,0,0,1,0,1,0,0.555556,1
0,0,0,0,0,1,0,1,0,1,0,1.296296,1
1,0,0,0,1,0,0,1,1,0,1,0.555556,1
0,0,0,0,0,1,0,0,0,1,0,1.986111,1
0,0,0,0,0,1,0,1,0,0,0,1.52381,1
0,1,0,0,1,0,0,0,0,0,0,1.851852,1
0,1,0,0,1,0,0,1,1,1,0,1.916667,1
1,1,1,0,0,0,0,0,0,1,0,1.916667,1
0,0,0,0,0,1,0,0,1,0,0,1.814815,1
1,1,0,0,0,1,0,0,0,0,0,1.740741,1
0,0,0,0,1,0,0,0,1,0,1,1.722222,1
0,0,0,0,1,0,0,1,1,0,1,1.666667,1
1,1,0,0,1,0,0,0,0,1,0,1.111111,1
