encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,1,0,0,0,0,0,1.444467,1
1,1,0,0,0,1,0,0,0,0,0,2.76888,1
0,0,0,0,1,0,0,1,1,0,1,1.444467,1
0,0,0,0,0,1,0,0,1,0,0,2.76888,1
1,1,0,0,0,0,1,0,0,0,0,1.444467,1
1,0,0,0,0,0,1,0,1,0,0,2.459267,1
0,1,0,0,1,0,0,1,1,0,1,1.444467,1
1,1,0,0,0,1,0,1,0,0,0,2.76888,1
1,0,0,0,1,0,0,1,1,0,1,1.444467,1
0,1,1,0,0,0,0,1,1,1,0,1.444467,1
0,0,1,0,0,0,0,1,1,1,0,1.7333,1
0,1,0,0,1,0,0,0,0,0,0,1.7333,1
1,0,0,1,0,0,0,1,0,1,0,2.433317,1
0,1,0,1,0,0,0,1,0,0,0,2.433317,1
