encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,1,0,0,0,1,0,1,0,0,0,1.309091,0
0,1,0,1,0,0,0,1,0,0,0,2.331169,1
0,0,0,1,0,0,0,1,1,0,0,2.033058,1
0,1,0,0,1,0,0,0,0,0,0,1.954545,1
0,0,0,1,0,0,0,1,1,1,0,1.545455,1
0,0,0,0,1,0,0,1,1,0,1,2.036364,1
0,0,0,1,0,0,0,1,0,0,0,0.727273,0
0,1,0,0,0,1,0,1,1,1,0,0.727273,0
0,1,0,1,0,0,0,1,0,1,0,0.727273,0
0,1,0,0,0,1,0,1,0,1,0,0.727273,0
0,1,0,1,0,0,0,1,1,1,0,1.945455,1
1,1,0,0,1,0,0,0,0,0,0,2.121212,1
0,0,0,0,1,0,0,0,1,0,1,1.681818,1
0,0,0,0,1,0,0,1,0,0,1,2.060606,1
0,1,0,0,1,0,0,0,1,0,1,2.015152,1
0,0,0,0,1,0,0,0,1,0,0,1.590909,1
0,1,0,0,1,0,0,1,1,1,0,1.522727,1
1,1,0,0,1,0,0,0,0,1,0,1.666667,1
1,0,0,0,1,0,0,0,1,0,0,1.227273,0
0,1,0,0,1,0,0,1,1,0,1,1.606061,1
1,0,1,0,0,0,0,0,0,1,0,1.454545,1
0,0,0,0,1,0,0,0,0,1,0,1.818182,1
0,0,0,0,1,0,0,0,0,0,1,1.636364,1
1,1,0,0,1,0,0,0,0,0,1,1.772727,1
1,0,0,0,1,0,0,0,1,0,1,1.363636,1
0,1,0,0,1,0,0,0,0,0,1,1.363636,1
1,1,0,0,0,1,0,0,0,0,0,1.363636,0
