encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,1,0,0,0,0,0,2.599975,1
1,0,0,0,1,0,0,0,1,0,0,2.6222,1
0,1,0,0,1,0,0,0,0,0,0,1.946267,1
1,1,0,0,1,0,0,0,0,0,0,1.8296,1
0,0,0,0,0,1,0,0,1,0,0,2.6222,1
0,1,0,0,1,0,0,0,0,0,1,2.22775,1
1,1,0,0,0,1,0,1,0,0,0,1.3444,1
0,1,1,0,0,0,0,1,0,1,0,1.3444,1
1,1,0,0,0,1,0,0,1,0,0,1.3444,1
0,1,0,0,1,0,0,0,1,0,0,1.3444,1
0,1,0,0,1,0,0,0,1,0,1,2.36665,1
1,1,1,0,0,0,0,0,0,1,0,1.5722,1
0,0,1,0,0,0,0,1,1,1,0,1.9722,1
1,0,0,0,0,0,1,0,1,0,0,2.26665,1
0,0,0,0,1,0,0,0,0,1,1,1.6222,1
1,0,1,0,0,0,0,0,0,1,0,2.26665,1
1,1,0,0,0,1,0,0,0,0,0,1.6222,1
0,0,0,0,1,0,0,0,1,0,0,1.6222,1
0,0,0,0,1,0,0,1,0,0,1,2.1611,1
0,0,0,0,0,1,0,0,0,0,0,2.1611,1
