encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,0,2.213314,1
1,0,0,1,0,0,0,0,1,1,0,2.42423,1
0,1,0,1,0,0,0,0,1,0,0,1.000022,0
0,1,0,0,1,0,0,0,1,1,1,1.000022,0
0,0,0,1,0,0,0,0,1,0,0,1.000022,0
1,0,0,0,1,0,0,1,1,0,0,1.000022,0
0,1,0,0,1,0,0,0,1,0,0,1.000022,0
1,0,0,1,0,0,0,0,1,0,0,1.000022,0
1,1,0,0,1,0,0,0,1,1,1,1.000022,1
1,1,0,1,0,0,0,0,1,1,0,1.000022,0
0,1,0,0,1,0,0,1,1,1,0,2.636101,1
0,1,0,1,0,0,0,1,1,1,0,2.211094,1
0,0,0,1,0,0,0,1,1,0,0,2.188894,1
1,0,0,0,0,0,1,0,1,0,0,2.636101,1
1,1,0,0,0,0,1,0,0,0,0,2.4,1
0,0,0,1,0,0,0,1,1,1,0,1.637022,1
1,1,0,0,1,0,0,0,0,0,0,2.4111,1
0,1,0,1,0,0,0,1,0,0,0,1.888878,1
0,1,0,0,1,0,0,1,1,1,1,1.770367,1
0,1,0,0,0,1,0,0,0,0,0,1.7222,1
1,1,0,0,0,1,0,0,0,0,0,2.161119,1
0,0,0,0,0,1,0,0,1,0,0,1.74445,1
0,0,0,0,0,1,0,0,0,0,0,1.74445,1
1,0,0,0,1,0,0,0,1,0,1,1.833311,1
0,0,0,0,0,0,1,0,1,0,0,1.7111,1
0,1,0,0,1,0,0,1,1,0,1,1.922222,1
0,0,0,0,0,1,0,0,0,1,0,1.7111,1
