encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,0,0,0,1,0,0,1,0,0,1,13.61
0,0,1,0,0,0,0,1,0,0,0,25.21
1,0,0,0,0,0,1,0,1,0,0,10.18
0,0,0,0,1,0,0,1,1,0,1,10.52
0,1,0,0,0,1,0,1,0,0,0,18.42
0,0,0,0,0,1,0,1,1,0,0,14.93
0,1,0,1,0,0,0,1,1,0,0,186.47
0,0,0,0,0,1,0,0,1,0,0,9.94
0,1,0,0,1,0,0,1,1,1,0,10.19
1,1,0,1,0,0,0,1,0,1,0,19.0
1,1,0,0,0,1,1,1,1,0,0,314.981636130108
0,0,1,0,0,0,1,1,0,1,1,314.9850455013833
0,0,0,1,1,1,1,1,1,1,1,314.9875314124624
0,1,1,0,1,1,1,1,1,1,0,314.98840691963454
1,0,1,1,1,0,0,1,1,0,1,314.9837507706503
1,0,0,1,1,0,0,1,0,0,0,314.9859680444949
0,0,0,0,1,1,1,1,0,0,1,314.98729124595485
1,0,0,0,1,0,1,1,0,1,1,314.9836350058274
1,1,0,0,1,1,0,0,1,0,1,314.9826413214784
1,1,1,1,0,0,1,1,1,1,1,314.9828209799
1,1,1,1,0,0,1,1,1,1,1,314.98415789504986
0,0,0,1,1,0,0,1,0,0,0,314.98118591194776
1,1,1,0,1,1,0,1,0,1,1,314.9882680162725
1,1,1,1,1,0,0,0,0,0,1,314.98455034485426
0,0,0,0,1,1,1,1,1,1,1,314.9813554727892
1,0,1,0,1,0,0,0,1,0,1,314.9859163811773
0,0,0,0,0,1,1,0,1,1,0,314.9850361652004
1,0,0,1,0,0,0,1,0,1,0,9.95
0,0,0,1,0,0,1,0,1,0,0,314.98441531746084
0,1,0,1,1,1,0,0,0,1,1,314.9844785036247
