encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,1.194805,0
0,0,0,1,0,0,0,1,1,1,0,1.454545,1
0,1,0,0,1,0,0,1,1,0,1,1.474747,1
0,1,0,0,1,0,0,1,1,1,0,2.166667,1
0,0,0,0,1,0,0,1,1,0,1,0.636364,0
0,0,0,0,1,0,0,0,0,1,0,2.379679,1
0,0,0,0,0,1,0,0,0,1,0,1.527273,1
1,0,0,0,0,0,1,1,0,0,0,1.945455,1
0,0,0,0,1,0,0,0,0,0,0,1.5,1
1,1,0,0,0,0,1,1,0,1,0,0.636364,0
0,1,0,0,1,0,0,0,0,0,0,1.5,1
0,1,0,1,0,0,0,1,1,1,0,0.969697,0
0,0,0,0,1,0,0,0,1,0,0,0.636364,0
0,0,0,0,1,0,0,0,1,0,1,1.424242,0
0,0,0,0,0,0,1,0,1,0,0,2.181818,1
0,0,0,0,0,1,0,1,0,1,0,1.181818,0
0,1,0,0,1,0,0,0,1,0,1,1.772727,1
1,0,0,0,1,0,0,0,1,0,0,1.681818,1
1,0,1,0,0,0,0,0,0,1,0,1.636364,1
1,1,0,0,1,0,0,0,0,1,0,1.757576,1
1,1,0,0,0,1,0,1,0,0,0,2.045455,1
0,0,0,0,0,1,0,0,1,0,0,2.045455,1
0,1,1,0,0,0,0,1,0,0,0,1.969697,1
1,0,1,0,0,0,0,0,1,0,0,1.727273,1
0,1,0,0,1,0,0,1,1,1,1,1.454545,0
1,0,0,0,1,0,0,0,1,0,1,1.454545,0
1,1,0,0,1,0,0,0,0,0,0,1.818182,1
0,0,0,0,0,1,0,0,0,0,0,1.818182,1
0,1,0,1,0,0,0,1,0,0,0,1.727273,1
1,1,0,0,0,1,0,0,0,0,0,1.272727,0
