encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,0,1,0,2.293643,1
0,0,0,0,1,0,0,1,0,0,1,2.199978,1
0,0,0,0,1,0,0,0,0,0,0,1.627775,1
0,0,0,0,1,0,0,0,0,0,1,1.4822,1
0,0,0,0,1,0,0,1,1,0,1,1.25555,1
1,0,0,0,1,0,0,0,1,0,1,2.79777,1
0,0,0,0,1,0,0,0,1,0,0,2.03055,1
1,0,0,0,1,0,0,0,1,0,0,2.538892,1
1,1,0,0,1,0,0,0,0,0,1,1.84445,1
0,0,0,0,1,0,0,0,1,0,1,2.037033,1
1,1,0,0,1,0,0,0,0,0,0,2.10555,1
1,0,0,0,0,0,1,0,1,0,0,2.26888,1
1,0,0,1,0,0,0,0,1,1,0,2.385183,1
0,0,0,0,0,1,0,0,0,0,0,1.970367,1
0,1,0,0,1,0,0,0,0,0,0,2.1311,1
0,1,0,0,1,0,0,0,1,0,1,1.8889,1
0,0,0,0,0,0,1,0,1,0,0,1.97775,1
0,1,0,0,1,0,0,1,1,0,1,2.092567,1
0,0,0,0,1,0,0,0,0,1,1,1.6111,1
0,1,0,0,1,0,0,0,0,0,1,1.8222,1
