tiff,anyScriptOrigin,validate,jpg,png,onload,pdf,dpi,resolution,quality,indexed,weight,selected
0.0,1.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.9,1.0,2.035789,1
0.0,0.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.9,1.0,2.379791,1
0.0,1.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.1,2.0,0.9333,0
0.0,1.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.1,8.0,2.149186,1
0.0,1.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.9,8.0,2.302456,1
0.0,0.0,0.0,0,1.0,0.0,0.0,50.0,307200,0.1,2.0,1.159233,0
0.0,1.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.1,1.0,0.9333,0
0.0,1.0,1.0,1,0.0,0.0,0.0,400.0,307200,0.9,1.0,0.9333,0
0.0,1.0,1.0,1,0.0,0.0,0.0,400.0,307200,0.1,1.0,0.9333,0
0.0,1.0,0.0,1,0.0,1.0,0.0,400.0,307200,0.9,1.0,0.9333,0
0.0,0.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.1,1.0,2.4873,1
0.0,0.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.1,8.0,1.3111,0
0.0,1.0,0.0,1,0.0,0.0,0.0,100.0,307200,0.1,8.0,2.177775,1
0.0,1.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.9,2.0,1.3111,0
0.0,1.0,0.0,0,1.0,0.0,0.0,50.0,307200,0.1,8.0,1.0222,0
0.0,0.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.9,2.0,2.28222,1
0.0,1.0,0.0,0,1.0,0.0,0.0,100.0,307200,0.1,2.0,1.0222,0
0.0,0.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.1,4.0,1.651867,1
0.0,0.0,0.0,0,1.0,0.0,0.0,50.0,307200,0.1,4.0,1.0222,0
0.0,1.0,0.0,1,0.0,0.0,0.0,200.0,307200,0.9,2.0,1.0778,0
0.0,1.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.9,2.0,1.0778,0
0.0,1.0,0.0,1,0.0,0.0,0.0,200.0,307200,0.9,8.0,2.2689,1
0.0,1.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.1,1.0,2.370383,1
0.0,0.0,0.0,1,0.0,0.0,0.0,200.0,307200,0.9,2.0,1.892567,1
0.0,0.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.1,2.0,1.6889,1
0.0,1.0,0.0,1,0.0,0.0,0.0,200.0,307200,0.9,1.0,1.4333,1
0.0,0.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.1,8.0,1.4333,1
0.0,1.0,0.0,0,1.0,0.0,0.0,200.0,307200,0.1,2.0,1.870367,1
0.0,0.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.9,4.0,1.8667,1
0.0,0.0,0.0,1,0.0,0.0,0.0,400.0,307200,0.9,4.0,1.7778,1
0.0,0.0,0.0,1,0.0,0.0,0.0,100.0,307200,0.1,1.0,2.02225,1
0.0,0.0,0.0,1,0.0,0.0,0.0,100.0,307200,0.9,8.0,1.9667,1
0.0,1.0,0.0,1,0.0,0.0,0.0,50.0,307200,0.1,4.0,1.9667,1
