iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,90,1.5528,1
0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.676186,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,90,2.41667,1
0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,90,0.9389,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10,1.66665,1
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,90,0.9389,0
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,90,0.9389,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,90,0.9389,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,90,0.9389,0
0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,90,0.9389,0
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,0.9972,0
0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,10,1.29165,0
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,10,0.9972,0
0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,90,2.461117,1
0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,90,0.9972,0
1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,10,0.9972,0
0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,90,2.1528,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.3628,1
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,90,2.35834,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,2.472233,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,90,1.6889,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.9241,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.9241,1
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.5194,0
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,90,2.130567,1
0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,10,2.05,1
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,10,2.05,1
0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,10,1.5194,1
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.6667,1
0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,90,1.6667,1
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,10,2.0806,1
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,10,2.0806,1
