NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,1,2.631743,1
0,0,1,0,0,1,1,0,0,1,0,1,1,8,320,0,2.814822,1
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,2,1.7704,1
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,2,1.659267,1
0,0,0,1,0,0,0,1,0,0,0,1,0,22,8,1,1.2,1
0,0,0,1,1,0,0,0,0,1,0,0,0,22,8,1,2.0178,1
1,0,1,0,1,0,0,0,0,1,0,1,1,22,8,1,1.2,1
0,0,0,1,0,0,1,0,0,1,0,0,0,22,8,0,2.0148,1
0,0,1,0,0,0,0,1,0,0,0,0,1,22,8,2,1.2,1
0,0,0,0,0,0,1,0,0,0,0,0,1,22,8,0,1.2,1
1,0,1,1,0,0,0,1,0,0,0,1,0,22,8,0,1.4889,1
1,0,0,1,0,0,0,1,0,0,0,0,0,22,8,1,1.82225,1
1,0,0,1,0,0,0,1,0,1,0,0,0,22,8,0,1.9889,1
0,0,0,0,1,0,0,0,0,0,0,1,1,8,8,0,2.3926,1
0,0,1,0,0,0,1,0,0,1,0,1,1,8,8,0,2.3926,1
1,1,1,0,0,0,0,0,1,0,0,1,0,44,8,2,2.2111,1
1,0,1,0,0,1,0,0,1,1,0,1,1,8,320,0,2.0,1
1,1,1,0,0,0,1,0,0,1,0,0,0,22,8,0,2.0,1
1,0,1,0,0,1,1,0,0,1,0,0,1,8,320,0,2.0,1
