encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,1,0,0,0,0,1,0,0,0,2.351867,1
1,0,0,0,0,0,1,1,0,0,0,2.162139,1
1,0,0,0,0,0,1,0,1,0,0,2.3032,1
0,1,0,1,0,0,0,1,0,1,0,0.766667,0
1,1,0,0,0,0,1,1,0,0,0,0.766667,0
0,0,0,0,0,0,1,0,1,0,0,2.269254,1
1,0,0,1,0,0,0,1,0,1,0,2.194467,1
0,1,0,1,0,0,0,1,0,0,0,2.135822,1
1,1,0,0,0,0,1,1,0,1,0,0.766667,1
0,1,1,0,0,0,0,1,0,1,0,0.766667,0
1,1,0,0,0,0,1,0,0,0,0,1.633367,1
0,0,0,0,0,1,0,0,1,1,0,2.116683,1
0,0,0,0,0,1,0,0,0,0,0,2.311133,1
0,1,0,1,0,0,0,1,1,1,0,2.150008,1
1,1,1,0,0,0,0,0,0,1,0,2.216687,1
1,0,0,0,0,0,1,0,0,1,0,1.701867,1
1,0,0,1,0,0,0,0,1,1,0,1.472233,1
1,1,0,1,0,0,0,0,0,0,0,2.225567,1
0,1,0,0,0,1,0,0,0,0,0,2.216687,1
1,0,1,0,0,0,0,0,0,1,0,2.0352,1
0,0,0,0,0,1,0,0,0,1,0,1.966667,1
0,0,0,0,1,0,0,0,0,1,0,1.916683,1
0,0,0,0,0,1,0,1,1,1,0,1.883333,1
