NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.930856,1
1,0,1,1,1,1,0,0,0,0,0,1,0,8,8,0,2.930856,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.929617,1
1,0,1,1,1,0,0,0,0,0,0,1,0,8,8,0,1.3111,1
1,0,1,0,1,0,0,0,0,1,0,1,1,8,8,1,1.3111,1
0,0,0,1,1,0,0,0,0,0,0,1,0,8,8,0,1.3111,1
1,0,0,1,0,0,0,1,0,1,0,0,0,44,8,1,1.3111,1
1,0,1,1,1,0,0,0,0,0,0,1,0,22,8,0,1.3111,1
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,1.3111,1
1,1,1,0,0,1,0,1,0,0,0,1,0,44,320,0,1.3111,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,1,2.733325,1
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,2.733325,1
0,0,1,1,0,0,0,1,0,1,0,1,0,8,8,1,1.5333,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.333333,1
0,0,0,1,0,0,0,0,1,1,0,1,0,8,8,0,2.533333,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.533333,1
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,0,2.1333,1
