NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,1,2.899975,1
0,1,0,0,0,0,1,0,0,0,0,0,0,22,320,0,2.88886,1
1,0,1,0,0,0,0,0,1,0,0,1,1,22,8,1,1.555567,1
1,1,0,0,0,0,0,1,0,0,0,0,0,44,8,2,1.555567,1
1,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,1.555567,1
0,1,0,0,0,0,0,1,0,1,0,0,0,48,8,2,1.555567,1
0,0,0,0,1,0,0,0,0,0,0,0,1,22,8,0,1.555567,1
0,0,0,1,0,0,0,0,0,0,1,0,0,48,8,0,1.555567,1
0,0,0,0,1,0,0,0,0,0,0,1,1,48,8,1,1.555567,1
0,1,0,0,1,0,0,0,0,0,0,1,0,44,320,0,1.555567,1
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,2,2.555517,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.555517,1
0,0,0,1,0,1,1,0,0,0,0,1,0,22,160,0,2.555517,1
0,0,0,0,0,0,0,0,1,1,0,1,1,22,8,1,2.555517,1
0,0,0,0,0,0,1,0,0,1,0,1,1,22,8,2,1.9333,1
1,0,0,0,0,1,1,0,0,1,0,1,1,44,320,0,1.9333,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,160,0,2.177733,1
0,0,1,1,0,0,0,0,1,0,0,0,0,8,160,0,2.177733,1
1,0,0,0,0,0,0,0,1,1,0,1,1,8,8,2,2.177733,1
