iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,2.27778,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,90,2.27778,1
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,90,2.27778,1
1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,90,1.2333,0
0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,90,1.2333,1
1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,90,1.2333,1
0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,90,1.2333,1
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,90,1.2333,1
0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,90,1.2333,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10,2.2333,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,2.520367,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,2.520367,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,90,1.4389,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,90,1.4389,1
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,90,1.8889,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,90,2.3111,1
0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,90,1.9833,1
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,90,1.9833,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,90,1.9833,1
0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,90,1.9833,1
0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,10,1.9833,1
