iosCreateImagesetFolders,bmp,gif,android,ios,androidMipmapInsteadOfDrawable,scaleIsHeightDp,web,jpeg,floor,win,antiAliasing,skipUpscaling,androidIncludeLdpiTvdpi,png,ceil,round,threads,weight,selected
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.84375,1
0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,10,0.375,0
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.25,0
0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,90,1.821429,1
0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.443182,1
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,90,1.930556,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,10,0.375,0
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,0.375,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,90,0.375,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,10,0.375,0
0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,10,1.625,1
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,90,1.5625,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,10,1.375,0
0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,90,1.625,1
1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,90,1.375,1
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,90,1.5625,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,90,1.875,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,2.0,1
0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,90,2.0,1
0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,2.0,1
0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.25,0
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,90,1.25,0
0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,90,1.833333,1
0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,90,1.833333,1
0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,90,1.625,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,90,1.625,1
0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,90,1.8125,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,90,1.5625,1
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,90,1.5,1
