encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,1,0,1,0,2.438886,1
0,0,0,0,1,0,0,0,1,0,0,1.6667,1
0,0,0,0,1,0,0,0,0,1,0,2.273317,1
0,0,0,0,1,0,0,0,1,0,1,1.933333,1
1,0,0,1,0,0,0,0,1,1,0,2.308877,1
1,0,0,0,1,0,0,0,1,0,0,1.913885,1
1,0,0,0,1,0,0,0,1,0,1,2.081478,1
1,0,1,0,0,0,0,0,1,0,0,1.716675,1
0,0,0,0,0,1,0,1,0,0,0,1.188906,0
0,0,0,0,0,1,0,1,0,1,0,1.688878,1
1,0,0,0,0,0,1,0,0,1,0,1.740733,1
0,0,0,0,0,1,0,0,1,0,0,1.944447,1
1,1,0,0,1,0,0,0,0,1,0,1.044444,0
1,1,0,0,0,0,1,0,0,0,0,1.044444,0
0,0,0,0,1,0,0,0,0,0,1,1.433328,1
1,1,0,0,1,0,0,0,0,0,0,1.955533,1
0,0,0,0,0,1,0,0,0,0,0,1.444428,1
0,1,0,0,1,0,0,0,1,0,1,1.970367,1
0,0,0,0,1,0,0,0,0,0,0,1.377767,0
0,1,0,0,0,1,0,0,0,0,0,1.6889,1
0,0,0,0,0,0,1,0,1,0,0,1.555589,1
0,0,0,0,1,0,0,0,0,1,1,1.5333,1
0,0,0,0,0,1,0,0,0,1,0,1.5333,1
0,0,0,0,0,1,0,0,1,1,0,1.644411,1
