auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
1,0,1,0,0,1,0,1,0,0,0,0,2.44,1
1,0,0,1,1,1,1,1,0,1,1,0,2.2,1
1,1,0,1,0,0,1,0,0,0,1,0,1.8,1
1,1,0,0,0,0,0,1,0,1,1,1,1.4,0
1,1,0,0,0,0,0,0,0,1,0,0,1.0,0
1,0,1,1,1,0,1,1,0,1,1,0,1.7,1
1,1,1,0,0,0,1,1,0,1,1,1,1.8,1
1,1,0,0,0,0,0,1,0,1,0,0,1.7,1
1,0,1,0,0,0,1,1,0,0,1,1,1.8,1
1,1,1,1,1,0,1,1,0,1,1,0,1.4,0
0,0,1,1,0,0,0,1,0,1,0,1,1.4,0
0,0,1,1,0,0,0,1,0,1,0,0,1.4,0
1,0,1,0,0,0,0,1,0,1,0,0,1.4,0
1,0,0,0,0,0,0,1,0,1,0,0,1.866667,1
0,0,0,0,0,0,0,1,0,1,0,0,1.5,1
1,0,0,0,0,0,0,1,0,0,0,0,1.5,1
0,0,0,0,0,0,1,1,1,0,0,0,1.4,0
1,0,0,0,0,0,0,1,1,0,0,0,1.4,1
1,1,1,0,0,0,1,1,0,0,1,1,1.5,1
1,1,0,0,0,0,1,0,0,1,1,0,1.5,1
1,1,0,0,0,0,0,0,0,0,1,0,1.4,0
0,1,1,0,0,1,1,1,0,1,1,1,2.2,1
1,1,1,1,1,1,0,1,0,0,0,0,2.2,1
0,1,1,0,0,1,1,1,1,0,0,0,2.2,1
1,0,1,1,1,1,1,0,0,1,0,0,2.2,1
1,0,1,1,1,1,1,1,0,1,0,0,2.2,1
1,0,0,1,1,1,1,1,0,0,0,0,2.2,1
1,0,1,1,1,1,0,0,0,0,0,0,2.2,1
