NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,0.28
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,0.28
1,1,1,0,1,1,0,0,0,0,0,1,0,8,320,0,0.32
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,1,0.32
1,1,1,0,1,1,0,0,0,0,0,1,0,8,320,0,0.32
0,0,0,1,1,0,0,0,0,0,0,0,0,8,8,1,0.32
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,2,0.33
0,1,0,0,0,0,1,0,0,0,0,0,0,8,8,2,0.33
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,0.34
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,0.34
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,0.35
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,0.35
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,2,0.35
0,0,0,1,0,0,1,0,0,0,0,0,0,8,8,2,0.35
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,0.35
1,0,1,1,0,1,1,0,0,1,0,0,0,8,8,0,0.37
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,0.38
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,0.38
0,0,0,0,0,0,1,0,0,0,0,0,1,8,8,0,0.39
1,0,0,0,1,0,0,0,0,1,0,1,1,8,8,2,0.42
