NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,1.06
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,1.18
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,0.75
0,0,0,0,0,0,0,0,1,0,0,0,1,8,8,1,1.05
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,1.38
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,1.41
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,1,0.98
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,0,1.19
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,0,1.2
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,2.27
1,1,1,0,0,1,1,0,0,0,0,1,0,44,320,0,1.57
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.32
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,2.62
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,1.42
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,1.54
0,1,0,0,0,0,0,1,0,0,0,1,0,48,8,0,4.23
0,0,0,0,0,0,0,0,1,0,0,0,1,22,8,0,4.09
1,1,0,0,0,1,1,1,1,0,1,1,0,44,8,0,9.624108208726478
0,0,1,1,0,0,1,0,1,0,0,0,0,22,320,2,9.621187157263515
1,1,1,0,0,1,0,1,1,0,0,0,1,22,320,2,9.62348940932034
1,1,1,0,0,0,0,1,0,1,0,1,0,8,8,1,0.75
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,0,1.18
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,0,1.38
1,0,1,0,0,0,0,0,1,1,0,0,1,8,8,0,1.06
1,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,1.41
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,1.32
0,0,1,1,1,1,0,0,0,1,0,1,0,8,320,0,1.42
0,0,0,1,0,0,0,0,0,0,1,0,0,22,8,0,2.62
1,1,1,0,0,1,1,0,0,0,0,1,0,44,320,0,1.57
1,1,1,0,0,1,0,0,1,1,0,1,0,44,320,0,2.27
1,1,1,0,0,0,1,1,0,1,0,1,0,8,8,1,9.624846560252083
0,1,1,1,0,0,0,0,1,0,0,1,0,8,8,1,9.623959062250497
0,1,0,0,0,0,0,0,1,1,0,0,1,8,8,0,9.626709965702213
0,0,1,0,0,0,0,1,0,1,0,1,0,8,8,1,9.62812558111417
1,0,1,0,0,0,0,0,0,0,1,0,0,22,8,1,9.621519069049036
0,0,0,1,0,0,1,1,0,1,0,1,0,8,8,2,9.628505377580433
0,0,0,1,1,1,0,0,1,1,0,1,0,8,320,0,9.623208652740212
0,0,1,1,0,0,0,0,0,1,1,0,0,8,8,1,9.625696801109326
1,0,1,0,1,1,0,0,1,0,0,1,0,8,8,1,9.625213495175895
1,0,1,1,1,1,0,0,0,1,0,0,1,8,8,0,9.626431994475096
0,0,0,0,0,1,0,0,1,1,0,1,0,8,8,1,9.624056188131595
1,1,1,0,0,0,0,1,1,0,0,0,1,22,8,1,9.62633148544176
1,1,1,0,1,0,0,0,0,1,0,1,0,8,8,1,1.37
1,1,1,0,1,0,0,1,0,1,0,1,0,8,8,0,9.628458370253018
1,1,1,1,0,0,0,0,0,0,0,1,0,22,8,1,9.628663509412421
1,1,1,0,0,0,0,0,0,1,0,1,0,8,8,1,9.623277951997697
1,0,0,1,0,1,0,0,1,0,0,1,0,8,8,1,9.626447795819614
1,1,1,0,0,1,0,1,0,1,0,1,0,8,8,1,9.625579243158578
1,0,1,0,0,0,0,1,1,1,0,1,0,8,8,1,9.624885668046913
0,0,0,0,1,0,0,0,0,1,1,1,0,8,8,0,9.627343253297404
1,0,0,0,1,0,0,0,0,1,0,1,0,8,8,0,9.62572702050656
1,1,1,0,0,0,0,1,0,0,0,1,0,8,8,0,9.621204843192361
0,0,0,0,0,0,0,0,1,0,0,0,1,44,320,0,4.31
1,1,0,0,1,0,0,0,0,1,0,1,0,8,8,1,9.622159297775292
0,0,1,1,0,0,0,1,0,1,0,0,0,8,8,1,9.628703576679895
1,1,0,0,0,0,0,0,0,0,1,0,0,48,8,1,9.626930572857955
0,0,1,1,0,0,0,0,0,0,1,0,0,8,160,1,9.62641864876847
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,2,9.628534919281224
0,1,0,0,1,1,0,0,0,0,1,0,0,22,8,2,9.625846735014308
0,1,0,0,1,1,0,0,0,1,0,1,0,8,320,0,9.625122035749234
1,1,0,0,0,0,0,0,0,0,1,0,0,48,8,0,5.51
1,0,1,0,0,0,1,1,1,0,0,0,0,44,320,0,9.62238002053784
1,1,1,1,1,1,0,1,0,1,0,1,0,22,8,0,9.628509519117038
1,1,1,0,0,0,0,1,0,1,0,1,0,22,8,1,1.47
1,0,1,1,0,0,0,1,1,0,0,1,0,8,8,1,9.62565224281877
1,0,1,0,0,0,0,0,1,1,0,0,1,44,8,0,5.16
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,1,0.89
1,0,1,0,1,0,0,0,0,1,1,0,0,8,8,2,9.624496454219194
