NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,0,1,1,0,0,0,0,1,1,0,1,0,8,8,2,2.7911,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,2,2.7911,1
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,1,2.7911,1
0,0,0,0,0,0,1,0,0,0,0,1,1,22,8,0,1.599967,1
1,0,0,0,0,0,1,0,0,1,0,0,1,22,8,0,1.599967,1
0,0,1,1,0,0,1,0,0,0,0,1,0,44,160,0,1.599967,1
1,0,1,0,0,0,0,0,0,1,1,1,1,22,8,1,1.599967,1
1,1,0,0,0,0,0,1,0,0,0,0,0,22,8,0,2.144433,1
0,0,0,1,1,1,0,0,0,0,0,0,0,22,8,0,1.599967,1
0,0,0,0,1,0,0,0,0,0,0,1,1,22,8,0,1.599967,1
1,0,1,1,0,0,0,0,1,0,0,1,0,8,8,1,2.422217,1
1,1,1,0,1,0,0,0,0,1,0,1,0,22,8,0,2.422217,1
0,1,0,0,0,1,0,0,0,1,1,0,0,22,160,0,1.6889,1
0,0,0,0,0,0,0,0,1,0,0,1,1,8,8,0,2.155533,1
1,1,1,0,0,0,0,0,1,1,0,1,0,8,8,2,2.155533,1
