encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,1,0,0,0,0,1,1,0,2.04114,1
1,1,0,0,1,0,0,0,0,0,0,1.918671,1
0,0,0,0,1,0,0,1,0,0,1,2.223843,1
0,1,0,0,1,0,0,1,1,1,1,2.351883,1
0,1,0,0,1,0,0,0,0,0,0,2.00558,1
0,0,0,0,1,0,0,0,0,0,0,1.1667,1
0,0,0,0,1,0,0,1,1,0,1,1.766675,1
0,0,0,0,1,0,0,0,0,0,1,1.7917,1
0,0,0,0,1,0,0,0,1,1,1,1.1389,1
0,0,0,1,0,0,0,0,0,0,0,1.1389,1
0,0,0,0,0,1,0,0,0,0,0,2.617886,1
0,0,0,0,1,0,0,0,0,1,0,2.487067,1
1,1,0,0,0,1,0,0,0,0,0,2.113925,1
1,1,0,0,1,0,0,0,0,0,1,1.25835,1
0,0,0,0,0,1,0,1,0,0,0,1.2111,1
1,1,0,0,1,0,0,0,0,1,0,2.0389,1
0,1,0,0,0,0,1,0,0,1,0,2.42058,1
0,1,0,0,1,0,0,1,1,1,0,2.294475,1
0,1,0,0,0,1,0,0,0,0,0,2.0204,1
0,0,0,0,0,1,0,0,0,1,0,2.07225,1
