encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,0,0,1,0,0,1,1,1,0,10.19
1,1,0,0,0,1,0,0,0,0,0,10.17
0,1,1,0,0,0,0,1,0,0,0,10.27
1,0,0,1,0,0,0,0,1,1,0,10.22
0,1,0,0,1,0,0,0,1,0,1,10.17
0,0,0,0,1,0,0,0,1,0,1,10.31
0,1,0,0,0,0,1,0,0,1,0,10.17
0,1,0,0,1,0,0,1,1,1,1,10.28
1,1,0,0,0,1,0,1,0,0,0,10.62
1,1,1,0,0,0,0,0,0,1,0,9.96
1,0,1,0,0,0,0,0,0,1,0,10.14
1,1,0,1,0,0,0,0,0,1,0,14.7
1,0,0,1,0,0,0,0,0,1,0,14.68
0,1,0,0,1,0,0,0,1,1,1,15.52
1,0,0,0,1,0,0,0,1,1,1,14.44
0,0,1,0,0,0,0,0,1,1,0,14.94
1,1,1,0,0,0,0,1,1,0,0,14.92
0,0,0,0,0,0,1,0,0,0,0,313.74
0,0,0,0,0,1,0,1,0,1,0,10.73
0,1,0,1,1,1,0,0,0,0,1,314.9869813454386
0,1,0,0,1,0,0,1,1,1,0,10.19
0,1,1,0,0,0,0,1,0,0,0,10.27
1,1,0,0,0,1,0,0,0,0,0,10.17
1,0,0,1,0,0,0,0,1,1,0,10.22
0,1,0,0,1,0,0,1,1,1,1,10.28
0,1,0,0,1,0,0,0,1,1,1,15.52
0,0,1,0,0,0,0,0,1,1,0,14.94
1,0,0,0,1,0,0,0,1,1,1,14.44
1,0,0,1,0,0,0,0,0,1,0,14.68
1,1,0,1,0,0,0,0,0,1,0,14.7
0,1,0,0,1,1,0,0,1,0,1,314.98720751918546
0,1,0,0,0,1,0,1,0,1,0,15.62
0,1,1,0,0,0,0,0,0,1,0,165.44
1,1,1,0,0,0,0,1,0,0,0,229.98
0,0,0,1,1,0,0,1,0,0,1,314.9850939692293
1,1,1,0,1,0,0,0,1,1,0,314.9838929897894
1,0,0,1,0,1,1,0,0,0,1,314.9873509523043
0,1,0,0,1,0,1,1,0,1,0,314.9880082271098
0,1,0,0,0,0,1,0,1,1,0,14.69
1,1,0,0,0,0,0,0,1,1,0,314.9845610805061
1,0,0,0,0,1,0,0,0,0,0,13.52
1,1,0,1,0,0,0,0,1,1,0,13.74
1,0,0,0,1,0,0,1,1,1,0,18.76
1,1,0,0,0,1,0,1,0,1,0,13.55
0,1,0,1,1,0,0,1,0,0,1,314.98362971807444
1,1,0,0,0,1,0,0,0,0,1,314.9849490157842
1,1,1,0,0,1,0,0,0,0,1,314.9845382346586
1,1,0,0,0,1,1,0,1,0,0,314.9830838872515
0,1,1,0,1,0,1,1,1,1,1,314.98221438913197
1,1,0,0,0,1,0,0,1,1,0,14.71
