NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,0,0,1,0,0,0,1,0,1,0,1,0,48,8,0,6.52
1,0,0,0,0,0,0,0,1,1,0,0,1,44,8,0,5.69
0,1,1,0,0,0,1,0,0,1,0,0,0,44,8,1,3.76
0,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,5.72
0,1,0,0,0,0,0,0,0,0,1,0,0,48,8,2,5.72
0,0,0,1,0,0,0,0,1,0,0,0,0,44,8,2,7.52
0,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,6.35
1,0,0,1,0,0,0,0,0,0,1,0,0,48,8,2,10.35
0,1,1,0,0,1,0,1,0,0,0,1,0,22,160,0,4.5
1,1,0,0,0,1,0,0,1,1,0,1,0,8,320,0,1.68
0,1,0,1,1,0,1,0,0,1,0,1,0,48,160,0,30.752524220350672
1,1,1,1,1,1,0,1,1,0,1,0,0,44,160,2,30.75651781750267
1,0,1,0,0,1,0,0,0,1,0,0,0,8,160,1,30.752814765329962
0,0,0,1,0,1,1,0,0,1,0,1,0,44,160,2,30.758969698869393
0,0,1,0,1,1,0,1,0,0,1,0,0,48,8,2,30.75890431935422
0,1,0,0,1,1,1,0,0,0,0,0,1,8,8,2,30.754624779664873
0,0,0,1,1,0,0,0,1,0,0,0,1,8,8,0,30.758669755822133
0,1,1,1,0,1,0,1,1,1,1,1,1,8,160,1,30.751950328068705
0,0,0,1,1,0,1,0,0,0,1,1,0,22,160,0,30.7589177229655
1,1,0,0,1,0,0,1,0,1,1,1,1,22,320,2,30.75601081767307
1,0,1,0,1,1,1,1,0,1,1,0,1,8,8,2,30.751490026500765
0,1,0,1,0,1,1,0,1,1,1,1,1,48,320,0,30.7588880107574
1,0,1,0,0,0,0,1,1,1,1,0,0,48,160,0,30.75123778199555
1,0,1,1,1,0,0,0,0,1,0,0,0,8,320,1,30.75247102030694
1,0,0,0,1,0,0,1,0,0,0,0,1,44,160,1,30.7521086830415
1,0,1,0,0,1,1,1,1,1,0,1,0,8,160,2,30.758869071075303
1,0,1,1,1,1,0,0,1,1,1,1,1,44,160,0,30.7573846854774
0,0,1,0,0,1,0,1,1,1,0,0,1,44,160,0,30.757289839576526
0,1,1,1,1,1,0,1,1,1,1,0,0,44,320,2,30.753677138202725
0,0,0,1,1,1,0,1,0,1,1,0,0,22,8,0,30.752308723619496
0,0,0,1,0,1,0,0,1,1,0,1,0,8,320,0,30.75745367842574
1,1,0,0,0,1,0,0,1,1,1,0,0,22,8,0,30.757389627837547
0,1,0,1,1,1,0,1,0,1,1,0,0,22,8,1,30.75749758972362
0,1,1,0,1,0,1,0,0,1,0,0,0,44,8,0,30.75604551601682
1,0,1,1,1,0,0,0,1,0,1,0,0,48,160,0,30.753616182886677
1,0,1,0,0,0,0,0,0,1,0,0,0,8,320,2,30.751129902739013
1,1,0,1,0,0,0,1,0,0,0,0,0,22,8,0,30.75780350094832
1,0,1,1,1,1,0,1,0,0,1,0,1,8,8,2,30.756745214377972
1,0,1,0,1,0,0,0,0,0,1,0,0,48,320,2,30.758757531332254
0,1,0,0,0,1,1,1,0,1,1,0,1,8,8,2,30.753246551900865
0,0,0,0,0,0,0,0,0,1,0,0,0,44,8,1,30.757844162098
0,0,0,0,0,0,0,0,1,0,1,0,0,48,8,2,30.757074954269928
1,0,1,0,0,0,0,1,0,1,1,1,0,48,8,0,30.758446193667222
0,1,0,1,0,0,0,0,1,0,0,0,1,44,160,0,30.752670784637072
0,1,1,0,0,1,0,1,0,1,0,1,0,22,160,0,4.58
0,1,1,0,0,0,1,0,0,1,1,0,0,44,8,1,30.75637182218172
0,1,1,0,0,1,0,1,0,0,0,0,0,44,8,1,30.758997586539472
0,1,1,0,0,0,1,0,0,0,0,1,0,22,160,0,1.96
0,1,1,0,0,0,1,0,0,1,0,1,0,22,8,0,30.756170095648763
0,1,1,0,0,1,0,1,0,1,1,0,0,44,8,1,30.75746000710115
1,1,0,0,0,1,0,0,0,0,1,0,0,48,8,2,30.751380438155802
0,1,0,0,0,1,0,1,0,1,0,1,0,22,160,0,30.752150951783175
0,0,0,1,0,0,0,0,1,0,0,0,0,44,160,0,10.67
1,0,0,0,0,0,0,0,1,1,0,0,1,22,8,0,4.37
1,1,1,1,0,0,0,0,1,0,0,0,0,44,160,2,30.75793571132395
0,0,1,0,1,0,1,0,0,1,1,0,0,48,8,1,30.752867235677012
1,0,0,1,0,0,0,0,0,0,0,0,0,44,160,0,30.75710399066376
0,1,1,1,0,0,0,1,0,0,0,0,1,48,8,2,30.755157293243773
0,1,0,0,0,0,0,0,0,0,1,0,0,48,160,0,30.75292027768274
0,1,1,0,0,1,0,1,0,1,1,1,0,22,8,2,30.753694292247253
1,0,1,0,0,1,0,0,0,1,0,1,0,22,160,0,30.751113421668848
0,1,0,1,0,0,0,0,0,0,1,0,0,48,8,2,30.75768683766866
1,1,1,0,0,1,0,0,0,1,0,1,1,22,160,0,30.755738798677324
0,1,1,1,0,1,1,0,0,0,0,1,0,22,160,0,30.751189084123208
1,1,0,0,0,1,0,0,1,0,0,1,0,8,320,0,30.751696724493506
1,0,1,0,1,0,0,1,1,1,1,0,0,22,160,0,30.753481013592964
0,1,1,0,0,0,1,1,0,0,0,1,0,48,160,1,30.755300644996563
0,0,0,1,1,1,0,0,0,1,1,0,0,22,320,0,30.752886163765602
0,1,1,0,0,0,0,0,0,1,1,0,0,44,8,1,30.754698780622103
1,1,0,0,0,0,0,0,1,1,1,0,1,48,8,0,30.75238167315394
0,1,1,0,1,1,1,0,0,1,1,0,0,44,8,1,30.751001246479714
1,0,0,1,0,0,0,1,0,0,0,0,0,22,8,0,3.85
1,1,1,0,0,1,0,0,0,0,1,0,0,48,8,2,30.758101811220314
0,1,0,0,0,0,0,1,0,1,0,1,0,22,320,0,30.75151063664585
0,1,1,0,0,1,0,1,0,0,0,1,0,22,160,2,30.754332854946043
1,1,1,0,0,0,1,0,0,1,0,0,0,48,8,1,30.756532250723215
0,1,1,1,1,1,0,1,0,0,0,1,0,44,8,0,30.75559934699162
1,0,0,0,0,0,1,0,1,1,1,1,1,22,160,0,30.751801422646345
0,0,0,1,0,0,0,0,1,1,0,0,0,22,320,0,30.75848814628092
