NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
1,0,1,1,0,0,1,0,0,1,0,1,0,8,8,1,0.65
0,0,0,0,0,0,0,0,1,0,0,1,1,22,8,0,1.66
1,0,1,1,1,1,0,0,0,1,0,0,0,22,160,0,1.69
0,0,0,1,0,0,0,0,1,1,0,0,0,22,8,0,1.83
1,0,1,0,0,1,0,1,0,1,0,1,1,22,320,0,1.85
0,1,0,0,0,0,0,0,0,1,1,0,0,44,320,0,1.91
1,0,1,1,0,0,0,1,0,0,0,1,0,48,8,0,3.06
0,0,0,0,0,0,0,1,0,0,0,0,1,44,8,0,3.2
1,0,0,0,0,0,0,0,0,0,1,0,1,44,8,0,3.52
0,0,1,0,0,1,0,0,1,0,0,1,1,48,160,0,3.83
0,0,0,0,1,0,0,1,0,0,0,0,1,44,160,1,4.811303821395399
0,0,0,0,0,0,1,0,1,0,0,1,0,8,320,1,4.811347322299822
0,0,0,1,1,0,0,1,1,1,0,1,1,22,320,0,4.811427855798785
0,1,0,0,1,0,0,0,0,1,1,0,1,44,8,0,4.811496385206661
1,0,0,0,0,1,0,1,1,1,0,1,1,44,160,2,4.811505126085154
1,0,0,0,0,0,1,1,0,0,1,0,0,44,320,0,4.811635768435053
0,0,0,0,1,1,1,1,0,1,0,1,0,44,160,0,4.811826071257544
1,1,0,0,1,1,1,0,0,0,0,0,0,44,160,1,4.812434938620424
1,0,1,1,0,1,0,0,0,0,1,1,1,44,160,0,4.8126593690187764
1,0,1,0,0,0,1,0,1,0,0,1,1,22,8,0,4.812785115117602
