NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
1,1,1,0,0,1,1,0,0,1,0,1,0,8,8,0,2.84444,1
1,0,0,1,0,0,1,0,0,0,0,1,0,22,8,1,2.162933,1
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,1,2.162933,1
1,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,2.511133,1
0,0,1,0,0,0,0,0,1,1,0,1,1,8,8,2,2.500017,1
0,0,0,1,0,0,0,0,1,1,0,1,0,22,8,1,2.155533,1
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,1,1.466667,1
1,1,0,0,0,0,0,0,1,1,0,1,0,44,8,0,1.466667,1
0,0,1,1,0,0,0,0,1,1,0,1,0,22,8,1,1.466667,1
0,0,0,1,0,0,0,1,0,0,0,0,0,44,8,0,1.466667,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,1,2.522217,1
1,0,0,1,0,0,1,0,0,0,0,1,0,8,8,0,2.522217,1
0,0,0,1,0,0,1,0,0,1,0,1,0,22,8,1,1.8444,1
0,0,1,1,0,0,0,0,1,1,0,1,0,8,8,1,2.200033,1
1,1,0,0,0,0,0,0,1,1,0,1,0,22,8,1,2.200033,1
1,1,1,0,0,0,0,0,1,1,0,0,0,22,8,1,2.200033,1
