NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,0,0,1,0,0,0,1,0,1,0,1,0,8,8,0,2.955575,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,2.455567,1
0,1,1,0,0,1,0,0,0,1,1,1,0,8,160,0,2.955575,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,160,0,1.94445,1
1,0,1,1,1,0,0,0,0,1,0,1,0,8,8,0,1.4556,1
1,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.713,1
1,0,1,1,1,1,0,0,0,1,0,0,0,8,160,0,1.4556,1
0,0,0,1,0,0,0,0,0,0,1,0,0,8,8,2,2.705567,1
0,0,1,1,0,1,0,0,0,1,1,1,0,8,8,0,2.705567,1
0,0,1,1,1,1,0,0,0,1,0,1,0,8,8,0,2.44445,1
0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,2,2.4667,1
1,1,1,0,0,1,0,0,0,1,1,1,0,8,8,0,2.4667,1
0,1,1,0,0,1,0,0,0,0,1,1,0,8,8,0,2.2056,1
