encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,1,1,0,0,0,0,1,1,1,0,15.09
0,0,0,0,0,0,1,0,1,1,0,229.99
0,0,0,0,0,1,0,1,0,0,0,10.7
1,0,1,0,0,0,0,0,0,1,0,10.14
1,0,0,0,0,0,1,1,0,0,0,10.4
0,0,0,0,1,0,0,0,1,0,0,9.33
1,0,0,0,1,0,0,1,0,0,1,13.61
1,0,0,0,1,0,0,0,0,1,0,14.44
1,1,1,0,0,0,0,1,1,1,0,18.78
1,1,0,0,1,0,0,1,0,1,0,13.76
0,1,0,1,0,1,1,1,1,1,1,314.9828825742101
0,0,0,1,1,0,1,1,1,1,1,314.9874829205207
0,1,1,1,0,0,1,0,0,1,1,314.98732049257785
0,0,1,1,0,1,0,1,0,1,0,314.985539191558
1,1,0,1,1,0,1,1,0,1,1,314.98757692470866
0,0,1,1,0,0,1,1,1,1,0,314.98395248425595
1,0,1,1,0,0,1,1,0,0,1,314.98870754131013
1,1,1,0,0,1,1,1,1,1,1,314.98408559654894
0,0,0,1,0,1,0,0,0,0,1,314.98494297687074
0,1,0,1,0,0,1,0,1,0,1,314.9833017147632
0,1,0,0,1,0,0,1,1,0,1,10.43
1,1,0,0,1,0,0,0,0,0,0,10.28
1,0,1,0,0,0,0,0,1,0,0,10.35
0,1,0,0,1,0,0,0,0,0,1,10.7
0,0,0,0,1,0,0,0,1,0,0,9.33
1,0,0,0,0,0,1,0,0,1,0,10.33
1,0,1,0,0,0,0,0,0,1,0,10.14
1,0,0,0,1,0,0,0,1,0,1,10.16
1,0,0,0,1,0,0,0,1,0,0,10.19
0,1,0,0,1,0,0,1,1,1,0,10.19
1,0,1,0,0,0,1,0,0,1,0,314.9810278550497
1,0,1,0,0,0,0,0,0,0,0,27.65
0,0,0,0,1,0,0,1,1,1,0,14.92
1,1,1,0,0,0,1,0,0,1,0,314.98488785948524
0,0,1,1,1,0,0,0,1,0,0,314.98783324990154
0,1,0,0,0,1,0,1,0,0,0,18.42
1,1,0,0,1,0,0,0,1,0,0,230.29
1,0,0,1,1,0,0,1,0,1,0,314.9870669100574
1,0,0,0,1,0,0,0,1,1,0,229.77
1,0,0,0,0,0,0,1,0,0,1,314.98659296413285
0,0,0,1,1,0,1,0,1,0,0,314.98277474175677
0,0,0,0,1,0,1,0,1,0,0,314.98164010568894
0,1,0,0,1,0,0,0,1,0,0,25.1
1,0,0,1,0,0,0,0,1,0,1,314.9864941925986
1,0,0,0,1,1,0,0,1,1,0,314.9856779085337
1,0,1,0,1,0,1,1,0,0,0,314.98805785029475
1,0,1,0,0,0,0,0,0,1,1,314.9888834903939
0,0,0,0,1,0,0,1,1,0,1,10.52
0,1,0,0,1,1,0,0,1,0,0,314.984860725946
0,1,0,0,0,0,0,1,1,0,0,314.98329618951766
1,1,0,0,1,0,0,0,0,0,1,10.46
0,0,1,0,0,0,0,0,1,1,0,14.94
0,0,0,0,1,0,0,0,0,0,0,10.74
1,0,0,0,0,1,0,0,0,1,1,314.98334480743705
0,1,0,0,1,1,0,0,0,0,0,314.98567513643036
1,1,1,0,1,0,0,1,1,0,1,314.9863220196021
0,0,0,0,0,0,0,0,1,1,1,314.984502617101
1,0,0,0,0,0,1,0,0,0,0,263.52
1,1,0,1,1,0,0,0,1,0,0,314.98199474734344
0,0,0,0,1,0,0,0,1,1,0,14.69
1,1,1,0,1,0,0,0,0,0,0,314.98217163152265
1,0,1,0,1,0,0,0,1,0,1,314.98694735138014
1,0,0,0,1,0,0,0,1,1,1,14.44
1,0,0,0,1,0,0,1,1,0,1,15.36
0,1,0,0,1,0,0,1,0,0,1,28.6
0,0,0,1,0,0,0,1,0,0,0,25.17
1,0,0,0,1,0,0,1,1,1,0,18.76
0,0,0,1,0,1,0,0,0,1,0,314.9813089993603
1,1,1,0,0,0,0,0,1,1,0,18.74
1,1,0,0,1,0,0,0,0,1,0,10.13
0,1,1,1,0,0,0,0,1,1,0,314.98539048933384
1,1,1,1,0,0,0,0,0,0,0,314.98340989447746
0,1,1,0,1,0,0,1,1,0,1,314.9836834104744
1,0,0,0,0,0,0,0,0,1,0,314.9862114678532
1,0,1,1,0,1,1,1,0,0,0,314.9861451222339
1,0,0,1,0,1,1,0,0,1,0,314.9852037798894
1,0,0,0,1,0,0,0,0,0,0,14.66
0,0,0,0,1,0,0,0,1,0,1,10.31
0,1,0,1,1,0,0,1,1,0,0,314.98703632890755
1,0,1,1,0,0,0,0,0,1,0,314.98218028362777
1,0,1,0,1,0,0,1,1,1,0,314.9883727928032
0,1,0,0,0,0,0,0,1,0,1,314.9874582639558
0,0,1,0,0,0,1,1,0,0,0,314.98510099215906
1,0,0,0,1,1,0,0,1,0,0,314.9873062040275
1,0,0,0,0,0,0,1,1,0,1,314.9810801728923
0,0,0,0,1,0,0,1,0,0,0,23.62
0,0,0,0,1,1,0,1,1,0,1,314.98205311569524
1,0,0,0,0,0,1,0,1,0,0,10.18
0,1,1,0,1,0,0,0,1,0,1,314.98703788133594
0,0,1,1,0,0,0,0,1,0,0,314.98688825322813
