encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,0,0,1,0,1,0,0,2.25,1
0,1,0,0,0,1,0,0,0,0,0,2.3125,1
0,1,0,0,1,0,0,1,1,0,1,2.027778,1
1,1,0,0,1,0,0,0,0,0,0,2.140625,1
0,0,0,0,0,1,0,0,0,1,0,1.607143,1
0,0,0,0,1,0,0,1,0,0,1,2.275,1
1,1,0,0,0,1,0,1,0,0,0,1.125,1
0,1,0,0,1,0,0,0,0,0,1,1.175,1
1,0,0,0,0,1,0,1,1,0,0,1.125,1
0,1,0,0,0,1,0,1,0,1,0,1.125,1
1,1,0,0,1,0,0,0,0,1,0,1.916667,1
1,1,0,0,1,0,0,0,0,0,1,1.3125,1
0,0,0,0,1,0,0,0,0,1,0,2.225,1
0,0,0,0,1,0,0,0,0,0,0,1.375,1
0,0,0,0,1,0,0,1,1,0,1,1.375,1
0,0,0,0,1,0,0,0,0,0,1,1.375,1
0,0,0,0,0,1,0,0,0,0,0,1.916667,1
0,1,0,0,1,0,0,0,0,0,0,1.875,1
0,0,0,0,1,0,0,0,1,0,0,1.375,1
1,1,0,0,0,1,0,0,0,0,0,1.916667,1
