encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,1,1,1,0,2.73332,1
1,0,0,0,1,0,0,0,1,0,0,1.444467,1
0,0,0,0,1,0,0,0,1,0,0,2.066667,1
1,0,0,1,0,0,0,0,1,1,0,2.422217,1
0,0,0,0,1,0,0,0,0,1,0,2.733325,1
1,0,0,1,0,0,0,1,0,1,0,2.422217,1
0,0,0,0,0,1,0,1,0,1,0,2.066667,1
0,1,0,1,0,0,0,1,0,1,0,1.444467,1
0,0,0,0,1,0,0,0,1,1,1,1.444467,1
1,1,0,0,0,0,1,1,0,1,0,1.444467,1
0,1,0,0,1,0,0,1,1,1,1,1.7111,1
0,0,0,1,0,0,0,1,1,1,0,1.7111,1
0,1,0,0,1,0,0,0,1,0,1,2.066633,1
1,0,0,0,0,0,1,1,0,0,0,2.066633,1
1,1,0,0,1,0,0,0,0,1,0,2.066633,1
0,0,0,0,0,1,0,1,0,0,0,2.066633,1
1,1,0,0,0,0,1,0,0,0,0,2.066633,1
