id,8x8dct,analyse,aq-mode,aq-strength,b-adapt,bframes,cabac,chroma-qp-offset,crf,deblock,direct,fast-pskip,keyint,lookahead-threads,me,merange,mixed-refs,mbtree,nal-hrd,open-gop,profile,qcomp,qpmax,qpmin,rc-lookahead,ref,scenecut,subme,threads,trellis,weightb,weightp,weight,selected
707,1,p8x8,0,1.450828810886252,2,14,0,2,23.780344080144086,0:0,temporal,0,46,0,esa,11,0,0,vbr,1,baseline,0.8560696908748571,43,5,102,3,89,0,16,0,1,2,0.917647,0
2150,1,p4x4,1,1.6886111996590245,0,0,1,-1,3.643598341057589,4:4,auto,1,303,4,dia,61,1,1,vbr,0,main,0.2665021091784229,42,7,250,8,55,7,32,0,0,2,0.917647,0
485,1,none,0,0.2135355693045214,2,14,0,2,23.780344080144086,0:0,temporal,0,46,0,esa,11,0,0,vbr,1,baseline,0.8560696908748571,43,7,102,3,89,0,16,0,1,0,0.917647,0
76,0,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,0,1.001944,0
76,1,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,0,none,0,main,0.6493532546000097,48,4,92,2,80,0,32,0,1,2,0.917647,0
1035,0,p8x8,2,0.6295137611273145,2,0,1,9,11.75361697599254,4:4,spatial,1,51,0,dia,54,0,1,none,0,main,0.6493532546000097,48,4,92,2,80,0,2,0,1,0,0.917647,0
112,0,p8x8,2,0.6295137611273145,2,7,0,-1,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,100,3,21,0,0,2,0.917647,0
2150,1,p4x4,3,1.6886111996590245,2,14,1,9,29.58495568862226,4:4,spatial,0,51,0,dia,54,0,1,none,0,baseline,0.6493532546000097,48,4,92,2,80,0,2,0,0,1,0.917647,0
76,1,p8x8,1,0.6295137611273145,2,0,1,9,29.58495568862226,4:4,spatial,0,51,3,dia,54,0,1,none,1,main,0.6493532546000097,48,4,92,2,83,3,21,0,0,1,0.917647,0
1488,0,p8x8,2,1.3660627367456517,2,0,1,-12,11.75361697599254,4:4,spatial,1,252,0,dia,54,0,1,none,0,main,0.6493532546000097,48,4,92,2,80,0,32,0,1,2,0.917647,0
96,0,none,1,0.0517809269619148,0,5,0,7,20.60851486732971,-4:4,auto,0,392,2,umh,54,0,1,cbr,1,main,0.0311007961760659,37,18,28,7,21,9,12,0,0,0,1.456982,0
96,0,none,1,1.2284413190883303,0,5,0,7,20.60851486732971,-4:4,auto,0,392,2,umh,54,0,1,cbr,1,main,0.0311007961760659,37,18,28,7,21,9,12,0,0,0,1.456982,0
