auto_config,debug_ref_count,dump_models,model,model_validate,proof,smtlib2_compliant,stats,trace,type_check,unsat_core,well_sorted_check,weight,selected
0,0,1,0,0,0,1,0,0,0,0,0,2.480007,1
0,0,0,0,0,0,1,1,0,0,0,0,1.444417,0
0,0,0,0,0,0,0,1,0,0,0,0,1.444417,0
0,0,0,0,0,0,1,1,0,0,0,1,2.480007,1
0,0,1,0,1,0,1,0,0,0,0,1,1.444417,0
0,0,0,0,1,0,1,0,0,0,0,0,1.4222,0
0,0,1,0,0,0,1,1,1,1,0,0,1.177733,0
0,0,0,0,0,0,1,1,1,1,0,0,1.177733,0
0,0,0,0,1,0,1,0,1,0,0,0,1.177733,0
0,0,0,0,1,0,1,0,1,0,0,1,1.177733,0
1,1,0,1,1,0,1,0,0,1,0,0,1.2111,0
0,0,0,0,0,0,0,1,0,1,0,0,1.2111,0
1,0,0,0,0,0,0,1,0,1,0,0,1.7889,1
0,0,0,0,0,1,1,0,0,0,1,0,1.333367,0
1,0,0,0,0,0,1,0,0,0,1,0,1.333367,0
1,0,0,0,0,0,0,0,0,0,1,0,1.877817,1
1,0,1,0,1,0,1,0,0,0,1,0,1.333367,0
0,0,0,0,0,0,1,1,0,0,1,1,1.333367,0
0,0,1,0,0,0,1,0,0,0,1,0,1.333367,0
0,0,0,0,0,0,1,0,0,0,1,0,1.333367,0
0,0,1,0,0,0,0,1,0,0,1,0,1.333367,0
0,0,0,0,0,0,1,1,0,0,1,0,1.333367,0
0,0,0,0,0,0,0,1,0,0,1,0,1.333367,0
0,0,0,0,0,0,0,0,0,1,0,0,1.700033,0
0,0,0,0,0,0,1,0,0,0,0,0,1.700033,0
0,0,0,0,0,0,1,0,0,0,0,1,1.700033,0
0,0,0,0,0,0,0,0,0,0,0,1,1.700033,0
0,0,0,0,0,0,1,0,0,1,0,0,1.700033,0
1,0,0,0,0,1,0,1,0,1,1,0,2.100033,1
1,0,0,0,1,0,0,0,0,0,0,1,1.7556,1
1,0,0,0,0,0,0,0,0,0,0,1,1.7556,1
1,0,1,0,0,0,0,0,0,0,0,0,1.7556,1
1,0,0,0,0,0,1,1,0,0,1,0,1.7556,1
1,0,0,0,0,0,0,0,0,1,1,0,1.7556,1
1,0,0,0,0,0,0,1,0,0,1,0,1.7556,1
1,0,0,1,0,0,1,1,0,0,1,0,1.7556,1
1,0,0,0,0,0,0,1,0,0,0,0,1.7556,1
0,0,0,0,0,1,1,0,0,0,0,0,1.944467,1
1,0,0,0,0,1,0,0,0,0,0,0,1.944467,1
1,0,0,0,0,1,0,0,0,0,1,0,1.944467,1
0,0,1,0,0,1,1,0,0,0,0,0,1.944467,1
1,0,0,0,1,1,0,0,0,0,1,0,1.944467,1
0,0,0,0,0,1,1,0,1,0,1,0,1.944467,1
1,0,0,0,0,1,0,1,1,1,1,0,1.944467,1
