encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
1,1,0,1,0,0,0,0,0,0,0,6.08
0,1,0,0,1,0,0,0,0,0,0,6.47
0,1,0,0,1,0,0,0,1,0,1,6.21
0,0,0,0,1,0,0,1,0,0,1,6.11
1,1,0,0,1,0,0,0,1,0,1,6.48
0,0,0,0,1,0,0,0,0,0,0,6.48
0,0,1,0,0,0,0,1,1,1,0,6.58
0,1,0,0,1,0,0,0,1,0,0,13.11
1,1,0,0,1,0,0,0,0,0,0,6.25
1,1,0,0,0,1,0,0,0,0,0,6.24
0,0,0,0,0,1,0,0,0,0,0,6.21
0,1,0,0,1,0,0,1,0,0,0,9.91
0,0,0,1,0,0,0,0,0,1,0,8.69
0,1,0,1,0,0,0,0,0,0,0,13.48
1,1,0,0,0,1,0,1,0,0,0,6.55
1,1,0,0,1,0,0,1,1,0,0,9.43
1,0,0,0,1,0,0,1,1,0,1,8.98
0,0,0,1,0,0,0,0,0,0,0,13.42
0,0,1,0,0,0,0,0,1,1,0,10.03
0,1,0,1,0,0,0,1,0,0,0,6.21
0,1,1,1,1,0,1,1,0,0,1,163.82471423495878
0,0,1,1,0,0,0,0,0,0,1,163.8223301998269
1,1,1,0,1,1,0,0,1,1,1,163.82459867749995
0,0,1,0,0,0,1,1,0,0,1,163.82239157732175
1,0,0,0,1,0,1,1,0,1,0,163.82482191795762
1,0,0,1,0,1,0,0,0,0,1,163.82138078802373
0,1,1,1,1,1,0,1,1,1,1,163.82786695439708
0,0,0,0,1,1,1,1,0,1,1,163.82120696107984
0,1,0,1,1,0,0,1,0,0,0,163.8261438617486
0,0,1,1,0,1,0,1,0,1,1,163.8211698185537
