encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,time
0,0,0,1,0,0,0,1,0,1,0,81.8
1,0,1,0,0,0,0,1,0,1,0,7.54
0,0,1,0,0,0,0,1,0,1,0,7.44
0,1,0,1,0,0,0,1,1,1,0,3.84
0,0,1,0,0,0,0,0,0,0,0,7.55
1,0,0,1,0,0,0,1,1,0,0,7.08
1,0,0,0,0,0,1,0,1,1,0,7.0
1,1,0,0,1,0,0,1,0,0,0,7.11
1,1,0,0,0,0,1,0,1,1,0,6.84
0,1,0,0,1,0,0,0,1,0,1,3.78
0,0,0,0,0,1,1,0,0,0,0,87.20824614256288
1,0,0,0,0,0,0,1,0,0,1,87.20509888811839
0,1,1,1,1,0,1,1,0,1,1,87.20424303658609
0,1,0,0,1,0,0,0,1,1,0,65.72
1,0,1,1,0,1,1,0,0,0,1,87.20742332283284
1,1,0,0,1,1,0,0,0,1,1,87.20764305316858
0,1,0,1,1,0,1,1,0,1,0,87.20859397047124
1,1,0,1,0,0,0,0,0,1,0,7.11
0,1,0,1,0,0,1,0,1,0,0,87.2028027788324
1,0,0,0,0,0,1,1,0,1,0,10.45
1,1,0,0,0,1,0,1,1,1,1,87.20260336082417
0,0,0,1,1,0,1,0,1,1,0,87.20841704306038
0,0,1,1,1,1,0,0,1,0,0,87.20182274070253
1,1,1,0,1,1,1,1,0,1,1,87.20820470013845
1,0,0,0,0,1,1,1,0,1,1,87.20863903012133
0,1,1,1,0,0,0,0,0,0,1,87.20503726912642
0,1,0,1,0,1,1,1,1,0,0,87.2014714009656
1,1,0,1,0,1,1,0,1,1,0,87.20856016784161
0,1,0,1,0,0,0,1,0,0,0,3.78
0,1,1,1,0,1,0,1,0,0,1,87.20535958173242
0,1,0,0,0,0,1,0,1,0,0,41.01
1,0,0,1,0,0,0,1,1,1,0,7.1
1,0,0,0,1,0,0,0,0,1,0,7.1
0,1,1,0,0,0,1,0,1,1,0,87.20391961299043
0,1,0,0,0,0,1,0,1,1,0,6.7
1,1,0,1,0,0,0,0,1,1,0,6.88
0,0,1,1,0,0,0,1,0,1,0,87.20222563513424
0,0,1,0,0,1,1,1,0,0,0,87.20252088223091
1,1,0,1,0,0,0,1,0,0,0,10.4
1,1,0,0,1,0,1,0,1,1,0,87.20306083224573
1,1,0,0,0,0,1,0,1,0,0,10.46
1,0,0,1,1,1,0,0,1,0,0,87.20522756235142
0,0,0,0,0,0,1,1,1,0,1,87.20148650813393
1,1,0,0,0,1,0,0,0,1,0,7.88
1,1,0,1,1,0,0,1,0,0,0,87.20625762086743
1,1,0,0,0,0,1,0,1,1,1,87.20266809776467
1,1,0,1,0,0,0,0,1,0,0,7.98
0,1,0,1,0,0,0,0,1,1,0,7.08
0,1,1,0,1,0,0,0,0,0,0,87.20376103020257
0,1,0,1,0,0,1,0,1,1,0,87.206459248035
1,0,0,1,0,0,0,0,1,1,0,3.75
1,1,0,1,0,0,0,1,1,1,0,6.89
1,0,0,0,1,0,0,1,0,1,0,57.13
0,1,0,0,1,0,0,0,0,0,0,3.46
0,1,0,1,0,0,0,1,1,0,1,87.20659370079979
0,1,0,1,1,0,0,0,1,1,1,87.20369403884007
1,1,0,0,0,1,0,1,0,0,0,3.45
1,0,1,1,0,0,1,0,1,1,0,87.20863372342599
0,0,1,0,0,0,0,1,1,0,0,6.79
0,1,0,1,1,0,0,1,0,1,0,87.20312169880448
1,0,0,0,0,0,1,0,1,0,1,87.20136294344937
0,1,0,1,0,1,0,1,1,0,1,87.20832613989609
0,0,0,0,1,0,0,1,0,0,0,7.53
0,0,1,1,0,0,0,0,1,0,0,87.20820662931855
1,0,0,1,0,0,0,1,0,0,1,87.2087141581298
1,1,0,1,0,0,0,0,0,0,0,3.83
1,1,1,0,0,0,0,1,0,0,1,87.20404563110147
0,1,0,1,0,0,0,1,1,0,0,48.28
0,1,0,0,0,0,1,0,0,1,0,3.7
1,1,0,0,1,0,0,0,1,0,1,3.92
0,1,0,0,0,0,0,0,1,1,1,87.20624983154434
0,1,0,1,0,0,0,0,0,0,0,7.24
1,1,0,0,0,1,0,1,0,1,0,7.17
1,1,0,0,1,0,0,0,0,0,0,3.82
1,1,0,1,0,0,0,0,1,0,1,87.20169070936194
1,0,0,0,1,0,0,1,1,0,0,7.47
1,0,0,1,0,0,1,1,1,0,1,87.20271598274424
0,1,0,1,0,0,0,1,0,1,0,5.02
0,1,0,0,1,1,0,1,0,0,1,87.20759527536566
1,1,1,0,0,0,1,0,0,0,0,87.20317502392984
1,1,0,0,0,0,0,0,1,0,1,87.20141860288327
0,0,1,0,0,0,0,1,0,0,0,7.5
1,1,0,1,0,1,0,0,0,0,0,87.20284127712927
0,1,0,0,1,0,0,0,1,0,0,7.46
1,1,0,1,0,1,1,0,0,1,0,87.20443613508519
0,1,0,0,0,1,0,1,1,1,0,5.05
1,0,0,1,0,0,0,0,0,1,0,7.11
1,0,0,0,1,0,0,0,0,0,1,7.12
0,1,1,0,0,1,0,1,1,0,0,87.20177691357658
1,0,0,1,0,0,0,0,0,0,0,10.57
