encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,1,0,0,0,0,0,0,1.88,1
0,0,0,0,1,0,0,0,1,0,0,1.6,1
0,0,0,0,0,1,0,0,0,0,0,2.542857,1
1,0,0,0,0,0,1,1,0,0,0,1.466667,1
0,0,0,0,1,0,0,0,0,0,0,0.8,1
0,0,0,0,0,1,0,0,1,0,0,2.622222,1
0,0,0,1,0,0,0,0,0,1,0,0.8,1
0,1,0,1,0,0,0,0,1,0,0,0.8,1
0,1,0,1,0,0,0,0,0,0,0,0.8,1
0,0,0,0,1,0,0,1,0,0,0,0.8,1
0,0,0,0,0,1,0,0,0,1,0,1.6,1
0,1,0,0,1,0,0,0,1,0,1,2.2,1
0,0,0,0,1,0,0,0,1,0,1,1.6,1
1,0,0,0,1,0,0,0,1,0,1,2.45,1
0,1,0,0,0,0,1,0,0,1,0,2.133333,1
1,0,0,0,1,0,0,0,1,0,0,2.133333,1
0,1,0,0,0,1,0,0,0,0,0,2.133333,1
1,1,0,0,1,0,0,0,0,0,0,1.8,1
