OPTIMIZE_IN_SELECT,OPTIMIZE_INSERT_FROM_SELECT,OPTIMIZE_TWO_EQUALS,OPTIMIZE_IN_LIST,OPTIMIZE_EVALUATABLE_SUBQUERIES,PAGE_STORE_TRIM,RECOMPILE_ALWAYS,COMPRESS,IGNORE_CATALOGS,OPTIMIZE_OR,PAGE_STORE_INTERNAL_COUNT,REUSE_SPACE,DROP_RESTRICT,DEFRAG_ALWAYS,OPTIMIZE_DISTINCT,MVSTORE,weight,selected
1,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,2.380952,1
1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1.333333,1
1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1.693878,1
1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1.485714,1
1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1.285714,1
0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.380952,1
0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1.142857,0
1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1.142857,0
1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1.142857,1
1,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1.142857,0
1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,2.25,1
1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,1,2.25,1
1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,2.190476,1
1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1.142857,0
1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1.142857,0
1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1.142857,1
1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1.785714,1
0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1.785714,1
1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0.857143,0
1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,2.095238,1
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1.428571,1
1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1.428571,1
1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,2.0,1
1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,1,2.0,1
1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,1,2.0,1
1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,2.142857,1
