NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,weight,selected
0,1,0,0,0,0,0,1,0,0,0,0,0,8,160,0,2.942871,1
0,1,1,0,0,0,0,0,1,0,0,0,0,8,160,0,2.942871,1
1,1,0,0,0,0,1,0,0,1,0,1,0,22,8,0,1.9111,1
0,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.93705,1
1,0,0,0,0,0,0,0,1,0,0,1,1,8,8,1,1.4111,1
1,1,1,0,0,0,0,0,1,1,0,0,0,44,8,0,1.4111,1
0,0,0,1,0,0,0,0,1,0,0,0,0,48,8,1,1.4111,1
1,0,1,0,0,0,1,0,0,1,0,1,1,22,8,1,1.4111,1
0,0,1,1,0,0,0,1,0,0,0,0,0,44,8,0,1.4111,1
1,0,1,0,1,1,0,0,0,0,0,1,1,44,320,0,1.4111,1
0,1,0,0,0,0,0,1,0,0,0,0,0,8,8,0,2.698167,1
1,0,0,1,0,0,1,0,0,0,0,0,0,8,320,0,2.698167,1
0,1,1,0,0,0,0,1,0,1,0,0,0,8,160,0,2.4667,1
1,0,0,0,0,0,1,0,0,1,0,1,1,8,8,1,1.9556,1
1,1,0,0,0,0,0,0,1,1,0,1,0,8,8,1,2.2278,1
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,2.2278,1
