encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,1,0,0,0,1,0,0,0,1.96002,1
0,0,0,0,0,1,0,0,1,0,0,2.351867,1
1,1,1,0,0,0,0,0,0,1,0,2.33334,1
1,1,0,1,0,0,0,0,0,0,0,2.526986,1
1,0,1,0,0,0,0,0,0,1,0,2.13334,1
1,1,0,0,0,1,0,0,0,0,0,1.75555,1
0,0,0,0,0,1,0,0,1,1,0,1.3333,1
0,0,0,0,1,0,0,0,1,0,1,1.3333,1
1,0,0,0,1,0,0,0,1,0,1,1.3333,1
0,1,0,0,1,0,0,1,1,1,1,2.140733,1
0,1,0,0,1,0,0,1,1,1,0,1.5778,1
0,1,0,0,0,0,1,0,0,1,0,2.14445,1
1,1,0,0,0,1,0,1,0,0,0,1.5778,1
0,0,0,0,0,1,0,0,0,0,0,1.5778,1
1,0,0,0,0,0,1,0,1,0,0,2.1111,1
1,0,0,1,0,0,0,1,0,1,0,1.7111,1
1,0,1,0,0,0,0,0,1,0,0,1.7111,1
0,0,0,0,0,0,1,0,1,0,0,1.9111,1
0,1,0,0,0,1,0,0,0,0,0,1.9111,1
1,1,0,0,0,0,1,0,0,0,0,1.9111,1
