encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,1,0,0,0,0,1,0,0,1,0,2.89446,1
0,1,1,0,0,0,0,1,0,0,0,2.893955,1
1,0,0,0,0,0,1,1,0,0,0,2.555567,1
1,1,0,0,0,0,1,1,0,1,0,1.222233,1
1,1,0,0,1,0,0,0,1,1,1,1.222233,1
0,1,1,0,0,0,0,1,1,1,0,1.222233,1
1,1,0,0,0,0,1,1,1,0,0,1.222233,1
0,0,0,0,0,0,1,1,0,1,0,1.222233,1
0,0,0,0,0,0,1,1,1,0,0,1.222233,1
0,0,0,0,1,0,0,1,1,0,1,1.4722,1
1,0,0,0,1,0,0,0,1,0,1,2.055567,1
0,0,0,0,1,0,0,0,1,0,1,2.555567,1
0,1,0,0,1,0,0,1,1,1,1,2.727793,1
0,1,0,0,1,0,0,1,1,0,1,2.3704,1
1,1,0,0,0,1,0,1,0,0,0,1.722233,1
0,0,0,0,0,1,0,0,0,1,0,2.069467,1
0,0,0,0,1,0,0,0,0,1,0,2.398167,1
1,0,1,0,0,0,0,0,0,1,0,1.9167,1
1,1,0,0,1,0,0,0,0,1,0,1.9167,1
0,1,0,0,1,0,0,0,1,0,1,2.055567,1
