encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,1,0,0,0,1,0,0,1.727273,1
0,0,1,0,0,0,0,1,1,1,0,1.454545,0
0,0,0,0,0,1,0,1,0,1,0,0.545455,0
1,0,0,0,1,0,0,1,1,0,1,0.181818,0
0,0,1,0,0,0,0,0,0,0,0,0.181818,0
0,0,1,0,0,0,0,1,1,0,0,0.181818,0
1,0,0,0,0,1,0,1,0,0,0,0.181818,0
0,0,1,0,0,0,0,1,0,0,0,0.181818,1
0,0,0,0,0,0,1,1,1,0,0,0.181818,0
0,0,0,0,0,1,0,1,1,0,0,0.181818,0
0,0,0,0,1,0,0,0,1,0,0,1.363636,1
1,0,0,0,0,0,1,0,1,0,0,1.545455,1
0,0,0,0,0,1,0,1,0,0,0,1.272727,1
0,0,0,0,1,0,0,0,0,0,0,1.181818,1
0,0,0,0,0,0,1,0,1,0,0,1.818182,1
0,0,0,0,0,1,0,1,1,1,0,1.090909,1
0,0,0,0,1,0,0,1,1,0,1,1.181818,1
0,1,0,0,1,0,0,1,1,0,1,1.272727,1
0,0,0,0,1,0,0,0,0,1,0,1.545455,1
0,0,0,1,0,0,0,1,1,1,0,1.272727,1
1,0,0,0,1,0,0,0,1,0,1,1.727273,1
0,1,0,0,1,0,0,1,1,1,0,1.454545,1
0,1,0,0,1,0,0,0,1,0,1,1.454545,1
1,1,0,0,1,0,0,0,0,0,0,1.545455,1
0,0,0,0,1,0,0,0,1,0,1,1.181818,1
1,1,0,0,1,0,0,0,0,1,0,1.090909,0
0,0,0,0,1,0,0,0,0,0,1,0.727273,1
1,0,0,1,0,0,0,0,1,1,0,1.272727,1
0,0,0,0,0,1,0,0,0,1,0,0.909091,1
0,1,0,0,1,0,0,0,0,0,0,1.090909,0
