encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
0,0,0,0,1,0,0,0,1,0,1,2.349975,1
0,0,0,0,0,0,1,0,1,0,0,2.61666,1
1,0,0,0,1,0,0,0,1,0,1,2.61666,1
0,0,0,0,1,0,0,0,1,0,0,2.34886,1
0,1,0,0,0,0,1,0,0,1,0,2.61666,1
1,0,0,0,1,0,0,0,1,0,0,2.3815,1
0,0,0,0,1,0,0,0,0,0,0,1.3667,1
1,1,0,0,0,0,1,1,0,1,0,1.3667,1
1,0,0,0,1,0,0,1,1,0,1,1.3667,1
0,0,0,1,0,0,0,0,0,0,0,1.3667,1
0,1,0,0,1,0,0,1,1,1,0,1.5944,1
0,0,0,0,0,1,0,0,1,0,0,1.5944,1
0,1,0,0,1,0,0,1,1,1,1,1.5944,1
0,0,0,0,1,0,0,0,0,0,1,1.8444,1
0,1,0,0,1,0,0,0,0,0,0,1.8444,1
0,1,0,1,0,0,0,1,1,1,0,1.8444,1
0,1,0,0,1,0,0,0,1,0,1,1.8444,1
1,0,0,0,0,0,1,0,1,0,0,2.1389,1
1,0,0,0,0,0,1,0,0,1,0,2.1389,1
