encryption,integrityCheck,bzip2,gzip,lzo,noBackend,zpaq,nice,multithreading,unlimitedWindowSize,disableLzoCompressibilityTesting,weight,selected
1,0,0,0,0,0,1,0,0,1,0,1.638875,1
0,1,0,0,1,0,0,1,1,0,1,2.0099,1
0,0,0,0,1,0,0,0,0,1,1,0.7833,0
1,0,0,0,0,0,1,0,1,0,0,2.000012,1
0,0,0,1,0,0,0,0,0,1,0,0.7833,0
0,0,0,0,1,0,0,0,1,0,0,2.088883,1
0,0,0,0,0,1,0,0,1,1,0,1.997214,1
1,1,1,0,0,0,0,0,0,1,0,2.408325,1
1,1,0,0,1,0,0,0,0,1,0,2.272614,1
1,1,1,0,0,0,0,0,1,0,0,0.7833,0
0,0,0,0,1,0,0,0,1,0,1,1.526867,1
0,1,0,0,1,0,0,0,0,0,0,1.4056,1
0,0,0,0,1,0,0,0,0,1,0,1.900025,1
1,0,0,0,1,0,0,0,1,0,1,2.14445,1
0,1,0,0,1,0,0,0,1,0,1,1.968533,1
1,0,0,0,1,0,0,0,1,0,0,1.6778,1
0,0,0,0,1,0,0,0,0,0,0,1.4389,1
1,1,0,0,1,0,0,0,0,0,0,1.825,1
0,0,0,0,0,0,1,0,1,0,0,2.012033,1
1,0,1,0,0,0,0,0,0,1,0,1.8611,1
1,0,1,0,0,0,0,0,1,0,0,1.475,1
0,0,0,0,0,1,0,0,0,1,0,1.7111,1
0,0,0,0,0,1,0,1,1,1,0,1.91665,1
