NoRes,NoReplayGain,Downmix,ReplayGainFast,MidSideStereo,Freeformat,Mono,DualChannels,Stereo,CRC,JointStereo,SwapBytes,ReplayGainAccurate,Resampling,CBR,VBRRange,time
0,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,0.67
1,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,1.02
0,0,0,0,0,0,0,0,1,0,0,1,1,22,320,0,1.82
1,0,0,0,1,1,0,0,0,1,0,1,1,48,320,0,3.08
0,1,1,0,0,0,0,0,1,0,0,0,0,8,160,0,0.64
1,1,0,0,0,0,0,0,1,0,0,0,0,8,8,0,1.0
1,0,1,0,0,0,0,0,0,1,1,1,1,8,8,0,0.86
0,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,1.12
0,1,0,0,0,0,0,0,1,1,0,1,0,44,160,0,1.45
0,1,0,0,0,0,0,0,1,0,0,0,0,8,160,0,1.0
0,0,0,0,0,0,0,1,0,0,0,0,1,8,8,0,1.27
0,1,0,0,0,0,1,0,0,0,0,1,0,22,8,0,1.89
0,0,0,0,1,0,0,0,0,0,0,1,1,8,8,0,1.26
0,1,0,0,0,1,0,0,0,1,1,0,0,44,160,0,1.66
0,0,0,0,1,0,0,0,0,0,0,1,1,8,8,1,1.15
1,1,1,0,0,0,1,0,0,0,0,0,0,22,160,0,1.26
0,1,0,0,0,1,1,0,0,1,0,0,0,44,160,0,1.65
0,0,0,0,0,0,0,1,0,0,0,0,1,8,160,0,1.3
0,0,0,1,1,0,0,0,0,0,0,0,0,44,160,0,2.36
0,1,1,1,0,0,0,0,1,0,0,0,0,8,8,0,4.818588962703589
1,0,0,1,0,1,1,1,0,1,1,0,0,44,160,0,4.81364152534271
0,1,1,1,1,1,0,1,1,0,1,1,0,22,160,0,4.817002922688257
1,1,1,1,1,1,0,0,1,0,0,1,1,44,160,0,4.812948436085871
0,0,1,0,1,1,1,0,0,1,0,0,1,8,320,1,4.8145528830205775
1,1,1,1,1,1,1,1,1,1,0,1,1,44,8,2,4.8155792270272
0,0,0,1,0,0,1,0,0,0,1,1,0,44,320,2,4.815164433673897
1,0,1,1,1,0,0,1,1,1,1,1,0,44,8,2,4.813599989727683
1,1,0,1,1,1,0,1,0,1,1,0,1,22,8,1,4.813496786888049
1,0,0,0,0,0,0,0,1,0,0,1,0,48,8,2,4.811901411848037
0,0,0,0,0,1,1,1,0,1,1,1,1,48,320,1,4.812156739459475
0,1,0,0,0,1,0,0,1,0,0,0,0,8,160,0,4.817006283772672
0,1,0,0,0,0,0,0,0,0,1,0,0,44,160,0,2.5
0,0,0,0,1,0,1,0,0,0,0,0,1,8,8,0,4.812926387911054
1,1,0,0,0,0,0,0,1,0,1,0,1,8,8,0,4.814959829484568
1,0,1,0,0,1,1,0,0,1,0,0,1,48,160,0,4.814227446638942
0,1,0,1,0,0,0,0,0,1,1,1,1,8,8,0,4.8136105701391925
1,0,0,0,0,1,0,0,0,1,0,1,0,8,160,0,4.816444228109568
0,0,0,0,0,1,1,0,1,1,0,1,0,8,8,0,4.816412382454455
1,1,0,0,1,0,0,1,1,0,0,0,0,22,160,0,4.818742510993996
1,1,1,0,0,0,1,0,0,0,0,1,0,8,8,0,4.814727256484894
0,0,1,0,0,1,1,1,0,1,0,0,0,44,160,0,4.818753867634776
0,1,0,0,1,0,0,0,0,0,0,1,1,8,8,1,4.817546694277987
0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,1,4.812749740543682
0,1,0,1,0,0,0,1,0,0,0,0,1,8,8,1,4.818025949585707
0,0,0,0,1,0,0,0,0,0,0,0,0,8,8,0,4.813006479128198
0,0,0,0,0,0,0,1,0,0,0,0,0,8,160,0,4.817403896318375
0,0,0,1,0,0,0,0,0,1,0,1,1,8,8,0,4.811750267872884
0,0,1,0,1,1,1,0,0,1,0,0,0,44,160,2,4.814165145016019
0,1,0,0,0,0,0,0,1,0,0,0,1,8,8,1,4.817897422876897
0,0,1,0,1,0,0,1,0,0,0,1,1,8,8,0,4.812011297222103
0,0,0,0,1,0,0,0,0,0,0,0,1,8,160,1,4.8132955402039865
0,1,1,0,1,0,0,0,1,0,0,0,0,8,8,0,4.813664145259156
1,1,0,0,1,0,0,0,0,1,0,0,0,8,8,0,4.8136405398060695
1,0,0,0,1,0,0,0,1,0,0,1,1,22,320,0,4.8143440252946474
0,0,0,0,1,0,0,0,0,1,0,0,0,8,8,0,4.812281186366353
1,1,1,1,0,0,0,0,1,0,0,1,1,8,8,1,4.816311555211799
0,1,1,0,1,0,0,0,0,0,1,1,0,8,8,1,4.8175970778256465
0,1,0,0,0,0,0,1,1,0,0,0,0,8,8,0,4.811781905366797
0,0,1,1,0,0,1,0,0,0,0,0,0,22,160,0,4.817580840948803
1,1,0,0,1,0,0,0,0,0,0,0,1,8,8,0,4.818492706542343
0,1,0,1,0,0,0,1,0,0,0,0,1,8,160,0,4.817484217799423
1,0,0,1,0,0,0,0,1,0,0,1,0,8,320,0,4.811346570233913
1,1,1,0,0,0,1,1,0,0,0,0,0,48,8,0,4.8174094753155
1,1,1,0,0,0,0,0,1,1,0,0,0,8,8,0,4.81593174788226
0,0,0,0,0,1,0,0,1,0,0,1,1,48,320,0,4.814620878730115
0,0,0,0,0,1,0,1,0,0,0,0,1,8,8,0,4.818929334209832
1,1,0,0,0,0,0,0,1,0,1,0,0,8,8,0,4.817207671612242
1,1,1,0,0,0,0,0,1,0,0,0,0,44,8,0,4.816138192224238
0,0,0,0,0,1,0,0,0,0,0,0,1,44,160,0,4.813981424428858
0,1,0,0,0,0,1,0,0,1,1,0,1,44,160,0,4.817596910310659
1,1,1,0,0,0,1,0,0,0,0,1,0,22,160,0,4.813328106304602
0,1,1,0,0,1,1,0,0,1,0,0,0,22,160,0,4.814527124827905
0,1,1,0,0,0,0,0,1,0,0,0,0,8,8,0,4.8156261785282375
1,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,4.816665618386893
1,0,1,0,0,0,0,0,0,1,1,1,1,22,160,0,1.74
0,0,1,0,0,0,0,0,1,0,0,0,0,8,160,0,4.818995840185487
0,1,1,0,0,0,0,0,0,0,1,0,1,8,320,0,4.81696026743965
0,1,0,0,0,0,0,0,1,1,0,0,0,8,8,0,4.816111574294611
1,1,0,0,0,0,0,0,0,1,1,0,0,44,160,0,4.812974479873347
0,1,1,0,0,0,0,0,1,0,0,0,0,22,160,0,4.817659445279309
1,0,1,1,0,0,0,1,0,0,1,1,1,8,8,0,4.815055214683726
0,1,0,0,0,0,0,0,1,0,1,0,1,8,160,0,4.817836424263665
0,0,1,0,1,0,0,0,0,0,0,1,1,8,8,0,4.81683664470547
0,1,0,0,0,0,0,1,0,0,0,0,1,8,8,0,4.816490617952061
0,0,0,0,0,0,0,0,1,0,0,0,0,8,8,0,4.8161160322450955
1,0,0,0,0,0,0,0,1,0,0,1,0,8,8,0,4.811448273819321
0,1,1,0,0,0,0,1,0,1,1,1,1,8,8,0,4.813981517753586
0,0,0,0,0,1,0,0,1,0,1,0,0,8,160,0,4.812700744607915
0,1,1,0,1,0,0,0,0,0,0,1,1,8,8,0,4.813699753178448
1,0,1,0,0,0,0,0,0,0,0,1,1,8,8,2,4.813169927028741
